ExperimentName,Subject,Session,Clock.Information,DataFile.Basename,Display.RefreshRate,ExperimentVersion,Group,R1Color[Session],R2Color[Session],R3Color[Session],R4Color[Session],R5Color[Session],R6Color[Session],R7Color[Session],R8Color[Session],R9Color[Session],RandomSeed,RuntimeVersion,SessionDate,SessionStartDateTimeUtc,SessionTime,StudioVersion,Block,DAL,DIA,DIC,DJG,IA_Index,ListQues,ListSess,ListSess.Cycle,ListSess.Sample,other1,other2,other3,other4,other5,other6,other7,other8,other9,otherScore,Procedure,R0Color,R1Color[Block],R2Color[Block],R3Color[Block],R4Color[Block],R5Color[Block],R6Color[Block],R7Color[Block],R8Color[Block],R9Color[Block],RespDur,Running,SlideTarget.ACC,SlideTarget.CRESP,SlideTarget.DurationError,SlideTarget.OnsetDelay,SlideTarget.OnsetTime,SlideTarget.RESP,SlideTarget.RT,SlideTarget.RTTime,SVO_angle,SVO_type,Trialnum,version,you1,you2,you3,you4,you5,you6,you7,you8,you9,yourScore
SVO,4,1,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2020-01-04T07:52:56Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">3507548</Frequency><Timestamp dt:dt=""r8"">238357987261</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2020-01-04T07:52:56Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",SVO-04-1,60.023,1.0.0.4,1,black,black,black,black,black,black,black,black,black,2135497871,2.0.10.182,01-04-2020,2020/1/4 7:52,15:52:56,2.0.10.92,6,,,,,,6,1,2,6,50,54,59,63,68,72,76,81,85,,ProcTrial,,black,black,black,black,cyan,black,black,black,black,-5159,ListSess,0,,-999999,66,99337,5,8659,107996,,,6,1,100,98,96,94,93,91,89,87,85,
SVO,4,1,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2020-01-04T07:52:56Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">3507548</Frequency><Timestamp dt:dt=""r8"">238357987261</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2020-01-04T07:52:56Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",SVO-04-1,60.023,1.0.0.4,1,black,black,black,black,black,black,black,black,black,2135497871,2.0.10.182,01-04-2020,2020/1/4 7:52,15:52:56,2.0.10.92,7,,,,,,7,1,2,7,50,56,63,69,75,81,88,94,100,,ProcTrial,,black,black,black,black,black,cyan,black,black,black,-1495,ListSess,0,,-999999,66,109633,6,4995,114628,,,7,2,100,96,93,89,85,81,78,74,70,
SVO,4,1,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2020-01-04T07:52:56Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">3507548</Frequency><Timestamp dt:dt=""r8"">238357987261</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2020-01-04T07:52:56Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",SVO-04-1,60.023,1.0.0.4,1,black,black,black,black,black,black,black,black,black,2135497871,2.0.10.182,01-04-2020,2020/1/4 7:52,15:52:56,2.0.10.92,8,,,,,,8,1,2,8,100,99,98,96,95,94,93,91,90,,ProcTrial,,black,black,black,black,cyan,black,black,black,black,528,ListSess,0,,-999999,49,116880,5,2972,119852,,,8,2,90,91,93,94,95,96,98,99,100,
SVO,4,1,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2020-01-04T07:52:56Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">3507548</Frequency><Timestamp dt:dt=""r8"">238357987261</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2020-01-04T07:52:56Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",SVO-04-1,60.023,1.0.0.4,1,black,black,black,black,black,black,black,black,black,2135497871,2.0.10.182,01-04-2020,2020/1/4 7:52,15:52:56,2.0.10.92,9,,,,,,9,1,2,9,70,74,78,81,85,89,93,96,100,,ProcTrial,,black,black,black,cyan,black,black,black,black,black,1329,ListSess,0,,-999999,83,121329,4,2171,123500,,,9,2,100,94,88,81,75,69,63,56,50,
SVO,4,1,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2020-01-04T07:52:56Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">3507548</Frequency><Timestamp dt:dt=""r8"">238357987261</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2020-01-04T07:52:56Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",SVO-04-1,60.023,1.0.0.4,1,black,black,black,black,black,black,black,black,black,2135497871,2.0.10.182,01-04-2020,2020/1/4 7:52,15:52:56,2.0.10.92,10,,,,,,10,1,2,10,70,74,78,81,85,89,93,96,100,,ProcTrial,,black,black,black,black,black,black,cyan,black,black,-15266,ListSess,0,,-999999,67,125261,7,18766,144027,,,10,2,100,99,98,96,95,94,93,91,90,
SVO,4,1,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2020-01-04T07:52:56Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">3507548</Frequency><Timestamp dt:dt=""r8"">238357987261</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2020-01-04T07:52:56Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",SVO-04-1,60.023,1.0.0.4,1,black,black,black,black,black,black,black,black,black,2135497871,2.0.10.182,01-04-2020,2020/1/4 7:52,15:52:56,2.0.10.92,11,,,,,,11,1,2,11,100,96,93,89,85,81,78,74,70,,ProcTrial,,black,black,black,black,cyan,black,black,black,black,-164,ListSess,0,,-999999,67,145603,5,3664,149267,,,11,2,70,74,78,81,85,89,93,96,100,
SVO,4,1,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2020-01-04T07:52:56Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">3507548</Frequency><Timestamp dt:dt=""r8"">238357987261</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2020-01-04T07:52:56Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",SVO-04-1,60.023,1.0.0.4,1,black,black,black,black,black,black,black,black,black,2135497871,2.0.10.182,01-04-2020,2020/1/4 7:52,15:52:56,2.0.10.92,12,,,,,,12,1,2,12,100,99,98,96,95,94,93,91,90,,ProcTrial,,black,black,black,black,black,black,black,black,cyan,-3469,ListSess,0,,-999999,83,150634,9,6969,157603,,,12,2,50,56,63,69,75,81,88,94,100,
SVO,4,1,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2020-01-04T07:52:56Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">3507548</Frequency><Timestamp dt:dt=""r8"">238357987261</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2020-01-04T07:52:56Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",SVO-04-1,60.023,1.0.0.4,1,black,black,black,black,black,black,black,black,black,2135497871,2.0.10.182,01-04-2020,2020/1/4 7:52,15:52:56,2.0.10.92,13,,,,,,13,1,2,13,100,94,88,81,75,69,63,56,50,,ProcTrial,,black,black,black,black,cyan,black,black,black,black,-33,ListSess,0,,-999999,66,159414,5,3533,162947,,,13,2,50,56,63,69,75,81,88,94,100,
SVO,4,1,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2020-01-04T07:52:56Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">3507548</Frequency><Timestamp dt:dt=""r8"">238357987261</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2020-01-04T07:52:56Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",SVO-04-1,60.023,1.0.0.4,1,black,black,black,black,black,black,black,black,black,2135497871,2.0.10.182,01-04-2020,2020/1/4 7:52,15:52:56,2.0.10.92,14,,,,,,14,1,2,14,90,91,93,94,95,96,98,99,100,,ProcTrial,,cyan,black,black,black,black,black,black,black,black,323,ListSess,0,,-999999,84,164146,1,3177,167323,,,14,2,100,96,93,89,85,81,78,74,70,
SVO,4,1,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2020-01-04T07:52:56Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">3507548</Frequency><Timestamp dt:dt=""r8"">238357987261</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2020-01-04T07:52:56Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",SVO-04-1,60.023,1.0.0.4,1,black,black,black,black,black,black,black,black,black,2135497871,2.0.10.182,01-04-2020,2020/1/4 7:52,15:52:56,2.0.10.92,15,0.5277778,5.56E-02,0.4722222,0.1666667,0.25,15,1,2,15,100,94,88,81,75,69,63,56,50,71.83334,ProcTrial,,cyan,black,black,black,black,black,black,black,black,1064,ListSess,0,,-999999,66,168727,1,2436,171163,0.6517414,2,15,2,90,91,93,94,95,96,98,99,100,83.5
SVO,5,1,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2020-01-04T08:02:56Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">3215253</Frequency><Timestamp dt:dt=""r8"">216360791725</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2020-01-04T08:02:56Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",SVO-05-1,60.004,1.0.0.1,1,black,black,black,black,black,black,black,black,black,1613055615,2.0.10.182,01-04-2020,2020/1/4 8:02,16:02:56,2.0.10.92,1,,,,,,1,1,2,1,85,76,68,59,50,41,33,24,15,,ProcTrial,,cyan,black,black,black,black,black,black,black,black,-6094,ListSess,0,,-999999,117,45652,1,9594,55246,,,1,1,85,85,85,85,85,85,85,85,85,
SVO,5,1,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2020-01-04T08:02:56Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">3215253</Frequency><Timestamp dt:dt=""r8"">216360791725</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2020-01-04T08:02:56Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",SVO-05-1,60.004,1.0.0.1,1,black,black,black,black,black,black,black,black,black,1613055615,2.0.10.182,01-04-2020,2020/1/4 8:02,16:02:56,2.0.10.92,2,,,,,,2,1,2,2,15,19,24,28,33,37,41,46,50,,ProcTrial,,black,black,black,black,black,black,black,black,cyan,-3265,ListSess,0,,-999999,100,73800,9,6765,80565,,,2,1,85,87,89,91,93,94,96,98,100,
SVO,5,1,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2020-01-04T08:02:56Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">3215253</Frequency><Timestamp dt:dt=""r8"">216360791725</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2020-01-04T08:02:56Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",SVO-05-1,60.004,1.0.0.1,1,black,black,black,black,black,black,black,black,black,1613055615,2.0.10.182,01-04-2020,2020/1/4 8:02,16:02:56,2.0.10.92,3,,,,,,3,1,2,3,100,98,96,94,93,91,89,87,85,,ProcTrial,,black,black,black,black,black,black,black,black,cyan,-5513,ListSess,0,,-999999,117,82000,9,9013,91013,,,3,1,50,54,59,63,68,72,76,81,85,
SVO,5,1,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2020-01-04T08:02:56Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">3215253</Frequency><Timestamp dt:dt=""r8"">216360791725</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2020-01-04T08:02:56Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",SVO-05-1,60.004,1.0.0.1,1,black,black,black,black,black,black,black,black,black,1613055615,2.0.10.182,01-04-2020,2020/1/4 8:02,16:02:56,2.0.10.92,4,,,,,,4,1,2,4,100,89,79,68,58,47,36,26,15,,ProcTrial,,cyan,black,black,black,black,black,black,black,black,-3348,ListSess,0,,-999999,117,92749,1,6848,99597,,,4,1,50,54,59,63,68,72,76,81,85,
SVO,5,1,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2020-01-04T08:02:56Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">3215253</Frequency><Timestamp dt:dt=""r8"">216360791725</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2020-01-04T08:02:56Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",SVO-05-1,60.004,1.0.0.1,1,black,black,black,black,black,black,black,black,black,1613055615,2.0.10.182,01-04-2020,2020/1/4 8:02,16:02:56,2.0.10.92,5,,,,,,5,1,2,5,50,56,63,69,75,81,88,94,100,,ProcTrial,,black,black,black,black,cyan,black,black,black,black,-714,ListSess,0,,-999999,116,104031,5,4214,108245,,,5,1,100,94,88,81,75,69,63,56,50,
SVO,5,1,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2020-01-04T08:02:56Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">3215253</Frequency><Timestamp dt:dt=""r8"">216360791725</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2020-01-04T08:02:56Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",SVO-05-1,60.004,1.0.0.1,1,black,black,black,black,black,black,black,black,black,1613055615,2.0.10.182,01-04-2020,2020/1/4 8:02,16:02:56,2.0.10.92,6,,,,,,6,1,2,6,50,54,59,63,68,72,76,81,85,,ProcTrial,,black,black,black,black,black,black,black,black,cyan,1069,ListSess,0,,-999999,116,109414,9,2431,111845,,,6,1,100,98,96,94,93,91,89,87,85,
SVO,5,1,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2020-01-04T08:02:56Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">3215253</Frequency><Timestamp dt:dt=""r8"">216360791725</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2020-01-04T08:02:56Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",SVO-05-1,60.004,1.0.0.1,1,black,black,black,black,black,black,black,black,black,1613055615,2.0.10.182,01-04-2020,2020/1/4 8:02,16:02:56,2.0.10.92,7,,,,,,7,1,2,7,50,56,63,69,75,81,88,94,100,,ProcTrial,,black,black,black,black,black,cyan,black,black,black,-5095,ListSess,0,,-999999,116,113114,6,8595,121709,,,7,2,100,96,93,89,85,81,78,74,70,
SVO,5,1,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2020-01-04T08:02:56Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">3215253</Frequency><Timestamp dt:dt=""r8"">216360791725</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2020-01-04T08:02:56Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",SVO-05-1,60.004,1.0.0.1,1,black,black,black,black,black,black,black,black,black,1613055615,2.0.10.182,01-04-2020,2020/1/4 8:02,16:02:56,2.0.10.92,8,,,,,,8,1,2,8,100,99,98,96,95,94,93,91,90,,ProcTrial,,black,black,black,black,cyan,black,black,black,black,-258,ListSess,0,,-999999,117,122847,5,3758,126605,,,8,2,90,91,93,94,95,96,98,99,100,
SVO,5,1,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2020-01-04T08:02:56Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">3215253</Frequency><Timestamp dt:dt=""r8"">216360791725</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2020-01-04T08:02:56Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",SVO-05-1,60.004,1.0.0.1,1,black,black,black,black,black,black,black,black,black,1613055615,2.0.10.182,01-04-2020,2020/1/4 8:02,16:02:56,2.0.10.92,9,,,,,,9,1,2,9,70,74,78,81,85,89,93,96,100,,ProcTrial,,black,black,black,cyan,black,black,black,black,black,-1834,ListSess,0,,-999999,117,127647,4,5334,132981,,,9,2,100,94,88,81,75,69,63,56,50,
SVO,5,1,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2020-01-04T08:02:56Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">3215253</Frequency><Timestamp dt:dt=""r8"">216360791725</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2020-01-04T08:02:56Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",SVO-05-1,60.004,1.0.0.1,1,black,black,black,black,black,black,black,black,black,1613055615,2.0.10.182,01-04-2020,2020/1/4 8:02,16:02:56,2.0.10.92,10,,,,,,10,1,2,10,70,74,78,81,85,89,93,96,100,,ProcTrial,,black,black,black,black,black,black,black,black,cyan,-2502,ListSess,0,,-999999,117,133963,9,6002,139965,,,10,2,100,99,98,96,95,94,93,91,90,
SVO,5,1,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2020-01-04T08:02:56Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">3215253</Frequency><Timestamp dt:dt=""r8"">216360791725</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2020-01-04T08:02:56Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",SVO-05-1,60.004,1.0.0.1,1,black,black,black,black,black,black,black,black,black,1613055615,2.0.10.182,01-04-2020,2020/1/4 8:02,16:02:56,2.0.10.92,11,,,,,,11,1,2,11,100,96,93,89,85,81,78,74,70,,ProcTrial,,black,black,black,black,cyan,black,black,black,black,241,ListSess,0,,-999999,117,141729,5,3259,144988,,,11,2,70,74,78,81,85,89,93,96,100,
SVO,5,1,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2020-01-04T08:02:56Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">3215253</Frequency><Timestamp dt:dt=""r8"">216360791725</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2020-01-04T08:02:56Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",SVO-05-1,60.004,1.0.0.1,1,black,black,black,black,black,black,black,black,black,1613055615,2.0.10.182,01-04-2020,2020/1/4 8:02,16:02:56,2.0.10.92,12,,,,,,12,1,2,12,100,99,98,96,95,94,93,91,90,,ProcTrial,,black,black,black,black,black,black,black,black,cyan,-184,ListSess,0,,-999999,116,145945,9,3684,149629,,,12,2,50,56,63,69,75,81,88,94,100,
SVO,5,1,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2020-01-04T08:02:56Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">3215253</Frequency><Timestamp dt:dt=""r8"">216360791725</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2020-01-04T08:02:56Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",SVO-05-1,60.004,1.0.0.1,1,black,black,black,black,black,black,black,black,black,1613055615,2.0.10.182,01-04-2020,2020/1/4 8:02,16:02:56,2.0.10.92,13,,,,,,13,1,2,13,100,94,88,81,75,69,63,56,50,,ProcTrial,,black,black,black,black,cyan,black,black,black,black,-2255,ListSess,0,,-999999,100,150745,5,5755,156500,,,13,2,50,56,63,69,75,81,88,94,100,
SVO,5,1,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2020-01-04T08:02:56Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">3215253</Frequency><Timestamp dt:dt=""r8"">216360791725</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2020-01-04T08:02:56Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",SVO-05-1,60.004,1.0.0.1,1,black,black,black,black,black,black,black,black,black,1613055615,2.0.10.182,01-04-2020,2020/1/4 8:02,16:02:56,2.0.10.92,14,,,,,,14,1,2,14,90,91,93,94,95,96,98,99,100,,ProcTrial,,black,black,black,black,black,black,black,black,cyan,-2528,ListSess,0,,-999999,116,157544,9,6028,163572,,,14,2,100,96,93,89,85,81,78,74,70,
SVO,5,1,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2020-01-04T08:02:56Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">3215253</Frequency><Timestamp dt:dt=""r8"">216360791725</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2020-01-04T08:02:56Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",SVO-05-1,60.004,1.0.0.1,1,black,black,black,black,black,black,black,black,black,1613055615,2.0.10.182,01-04-2020,2020/1/4 8:02,16:02:56,2.0.10.92,15,0.4166667,0.1388889,0.5833333,0.3333333,0.2941177,15,1,2,15,100,94,88,81,75,69,63,56,50,80,ProcTrial,,black,black,cyan,black,black,black,black,black,black,-7864,ListSess,0,,-999999,117,164544,3,11364,175908,1,2,15,2,90,91,93,94,95,96,98,99,100,80
SVO,6,1,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2020-01-04T08:58:45Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">3507548</Frequency><Timestamp dt:dt=""r8"">252209851550</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2020-01-04T08:58:45Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",SVO-06-1,60.023,1.0.0.5,1,black,black,black,black,black,black,black,black,black,-1192539381,2.0.10.182,01-04-2020,2020/1/4 8:58,16:58:46,2.0.10.92,1,,,,,,1,1,2,1,85,76,68,59,50,41,33,24,15,,ProcTrial,,cyan,black,black,black,black,black,black,black,black,-2501,ListSess,0,,-999999,83,22941,1,6001,28942,,,1,1,85,85,85,85,85,85,85,85,85,
