ExperimentName	subjID	SessionDate	accept	offer	accept	Wait2.RT	targettext	trail
part2_UG_gain_j_gray_4	45	11-14-2020	1	5.0	1	401.0	4.0	24
part2_UG_gain_j_gray_4	45	11-14-2020	0	1.0	0	1856.0	3.0	25
part2_UG_gain_j_gray_4	45	11-14-2020	1	5.0	1	227.0	4.0	26
part2_UG_gain_j_gray_4	45	11-14-2020	0	1.0	0	487.0	2.0	27
part2_UG_gain_j_gray_4	45	11-14-2020	1	2.0	1	599.0	2.0	28
part2_UG_gain_j_gray_4	45	11-14-2020	1	4.0	1	252.0	4.0	29
part2_UG_gain_j_gray_4	45	11-14-2020	1	3.0	1	490.0	3.0	30
part2_UG_gain_j_gray_4	45	11-14-2020	0	1.0	0	453.0	2.0	31
part2_UG_gain_j_gray_4	45	11-14-2020	1	2.0	1	345.0	3.0	32
part2_UG_gain_j_gray_4	45	11-14-2020	1	4.0	1	1077.0	3.0	33
part2_UG_gain_j_gray_4	45	11-14-2020	1	3.0	1	788.0	2.0	34
part2_UG_gain_j_gray_4	45	11-14-2020	1	5.0	1	449.0	4.0	35
part2_UG_gain_j_gray_4	45	11-14-2020	0	1.0	0	586.0	3.0	36
part2_UG_gain_j_gray_4	45	11-14-2020	1	5.0	1	296.0	4.0	37
part2_UG_gain_j_gray_4	45	11-14-2020	1	2.0	1	469.0	2.0	38
part2_UG_gain_j_gray_4	45	11-14-2020	1	4.0	1	331.0	3.0	39
part2_UG_gain_j_gray_4	45	11-14-2020	1	3.0	1	632.0	3.0	40
part2_UG_gain_j_gray_4	49	11-14-2020	1	4.0	1	1681.0	3.0	1
part2_UG_gain_j_gray_4	49	11-14-2020	1	3.0	1	5207.0	2.0	2
part2_UG_gain_j_gray_4	49	11-14-2020	1	1.0	1	3139.0	3.0	3
part2_UG_gain_j_gray_4	49	11-14-2020	1	5.0	1	2475.0	3.0	4
part2_UG_gain_j_gray_4	49	11-14-2020	1	2.0	1	2355.0	2.0	5
part2_UG_gain_j_gray_4	49	11-14-2020	1	1.0	1	2225.0	1.0	6
part2_UG_gain_j_gray_4	49	11-14-2020	1	2.0	1	1318.0	2.0	7
part2_UG_gain_j_gray_4	49	11-14-2020	1	3.0	1	1555.0	3.0	8
part2_UG_gain_j_gray_4	49	11-14-2020	1	4.0	1	1006.0	3.0	9
part2_UG_gain_j_gray_4	49	11-14-2020	1	5.0	1	997.0	3.0	10
part2_UG_gain_j_gray_4	49	11-14-2020	1	5.0	1	1231.0	3.0	11
part2_UG_gain_j_gray_4	49	11-14-2020	1	4.0	1	16747.0	3.0	12
part2_UG_gain_j_gray_4	49	11-14-2020	1	3.0	1	12420.0	2.0	13
part2_UG_gain_j_gray_4	49	11-14-2020	0	2.0	0	4454.0	4.0	14
part2_UG_gain_j_gray_4	49	11-14-2020	0	1.0	0	4704.0	4.0	15
part2_UG_gain_j_gray_4	49	11-14-2020	0	2.0	0	4369.0	5.0	16
part2_UG_gain_j_gray_4	49	11-14-2020	0	3.0	0	5944.0	4.0	17
part2_UG_gain_j_gray_4	49	11-14-2020	1	5.0	1	905.0	3.0	18
part2_UG_gain_j_gray_4	49	11-14-2020	0	1.0	0	5610.0	5.0	19
part2_UG_gain_j_gray_4	49	11-14-2020	1	4.0	1	2602.0	3.0	20
part2_UG_gain_j_gray_4	49	11-14-2020	1	4.0	1	3027.0	4.0	21
part2_UG_gain_j_gray_4	49	11-14-2020	0	2.0	0	3070.0	4.0	22
part2_UG_gain_j_gray_4	49	11-14-2020	0	3.0	0	10658.0	4.0	23
part2_UG_gain_j_gray_4	49	11-14-2020	1	5.0	1	677.0	3.0	24
part2_UG_gain_j_gray_4	49	11-14-2020	0	1.0	0	4247.0	5.0	25
part2_UG_gain_j_gray_4	49	11-14-2020	0	1.0	0	965.0	5.0	26
part2_UG_gain_j_gray_4	49	11-14-2020	1	3.0	1	1497.0	4.0	27
part2_UG_gain_j_gray_4	49	11-14-2020	1	5.0	1	3047.0	3.0	28
part2_UG_gain_j_gray_4	49	11-14-2020	0	2.0	0	2930.0	3.0	29
part2_UG_gain_j_gray_4	49	11-14-2020	1	4.0	1	1371.0	4.0	30
part2_UG_gain_j_gray_4	49	11-14-2020	1	4.0	1	1815.0	4.0	31
part2_UG_gain_j_gray_4	49	11-14-2020	0	3.0	0	2860.0	3.0	32
part2_UG_gain_j_gray_4	49	11-14-2020	0	2.0	0	6226.0	1.0	33
part2_UG_gain_j_gray_4	49	11-14-2020	0	1.0	0	1142.0	1.0	34
part2_UG_gain_j_gray_4	49	11-14-2020	1	5.0	1	8191.0	3.0	35
part2_UG_gain_j_gray_4	49	11-14-2020	0	2.0	0	3448.0	3.0	36
part2_UG_gain_j_gray_4	49	11-14-2020	0	1.0	0	2576.0	1.0	37
part2_UG_gain_j_gray_4	49	11-14-2020	1	4.0	1	1222.0	3.0	38
part2_UG_gain_j_gray_4	49	11-14-2020	1	5.0	1	738.0	3.0	39
part2_UG_gain_j_gray_4	49	11-14-2020	1	3.0	1	5771.0	3.0	40
part2_UG_gain_j_gray_4	50	11-14-2020	1	5.0	1	887.0	4.0	1
part2_UG_gain_j_gray_4	50	11-14-2020	0	3.0	0	3161.0	2.0	2
part2_UG_gain_j_gray_4	50	11-14-2020	0	1.0	0	920.0	1.0	3
part2_UG_gain_j_gray_4	50	11-14-2020	0	2.0	0	2044.0	2.0	4
part2_UG_gain_j_gray_4	50	11-14-2020	1	4.0	1	1481.0	3.0	5
part2_UG_gain_j_gray_4	50	11-14-2020	1	5.0	1	689.0	4.0	6
part2_UG_gain_j_gray_4	50	11-14-2020	0	1.0	0	2777.0	2.0	7
part2_UG_gain_j_gray_4	50	11-14-2020	1	4.0	1	598.0	4.0	8
part2_UG_gain_j_gray_4	50	11-14-2020	1	2.0	1	3126.0	2.0	9
part2_UG_gain_j_gray_4	50	11-14-2020	1	3.0	1	950.0	2.0	10
part2_UG_gain_j_gray_4	50	11-14-2020	1	4.0	1	713.0	4.0	11
part2_UG_gain_j_gray_4	50	11-14-2020	1	2.0	1	3404.0	2.0	12
part2_UG_gain_j_gray_4	50	11-14-2020	1	5.0	1	702.0	5.0	13
part2_UG_gain_j_gray_4	50	11-14-2020	1	3.0	1	1775.0	2.0	14
part2_UG_gain_j_gray_4	50	11-14-2020	1	1.0	1	1195.0	1.0	15
part2_UG_gain_j_gray_4	50	11-14-2020	1	1.0	1	2914.0	1.0	16
part2_UG_gain_j_gray_4	50	11-14-2020	1	4.0	1	1364.0	2.0	17
part2_UG_gain_j_gray_4	50	11-14-2020	1	2.0	1	4313.0	2.0	18
part2_UG_gain_j_gray_4	50	11-14-2020	1	5.0	1	603.0	5.0	19
part2_UG_gain_j_gray_4	50	11-14-2020	1	3.0	1	608.0	2.0	20
part2_UG_gain_j_gray_4	50	11-14-2020	1	4.0	1	761.0	3.0	21
part2_UG_gain_j_gray_4	50	11-14-2020	1	2.0	1	674.0	2.0	22
part2_UG_gain_j_gray_4	50	11-14-2020	1	3.0	1	948.0	2.0	23
part2_UG_gain_j_gray_4	50	11-14-2020	1	5.0	1	566.0	5.0	24
part2_UG_gain_j_gray_4	50	11-14-2020	0	1.0	0	1122.0	1.0	25
part2_UG_gain_j_gray_4	50	11-14-2020	1	5.0	1	398.0	4.0	26
part2_UG_gain_j_gray_4	50	11-14-2020	1	3.0	1	2099.0	2.0	27
part2_UG_gain_j_gray_4	50	11-14-2020	0	1.0	0	508.0	1.0	28
part2_UG_gain_j_gray_4	50	11-14-2020	1	4.0	1	596.0	3.0	29
part2_UG_gain_j_gray_4	50	11-14-2020	1	2.0	1	1926.0	2.0	30
part2_UG_gain_j_gray_4	50	11-14-2020	1	4.0	1	878.0	3.0	31
part2_UG_gain_j_gray_4	50	11-14-2020	1	2.0	1	491.0	2.0	32
part2_UG_gain_j_gray_4	50	11-14-2020	0	1.0	0	2186.0	1.0	33
part2_UG_gain_j_gray_4	50	11-14-2020	1	3.0	1	935.0	2.0	34
part2_UG_gain_j_gray_4	50	11-14-2020	1	5.0	1	731.0	5.0	35
part2_UG_gain_j_gray_4	50	11-14-2020	1	3.0	1	329.0	2.0	36
part2_UG_gain_j_gray_4	50	11-14-2020	0	1.0	0	2090.0	1.0	37
part2_UG_gain_j_gray_4	50	11-14-2020	1	2.0	1	1223.0	1.0	38
part2_UG_gain_j_gray_4	50	11-14-2020	1	5.0	1	509.0	5.0	39
part2_UG_gain_j_gray_4	50	11-14-2020	1	4.0	1	1316.0	3.0	40
part2_UG_gain_j_gray_4	51	11-14-2020	1	2.0	1	3079.0	2.0	1
part2_UG_gain_j_gray_4	51	11-14-2020	1	3.0	1	1480.0	2.0	2
part2_UG_gain_j_gray_4	51	11-14-2020	1	1.0	1	4963.0	1.0	3
part2_UG_gain_j_gray_4	51	11-14-2020	1	5.0	1	985.0	4.0	4
part2_UG_gain_j_gray_4	51	11-14-2020	1	4.0	1	1087.0	4.0	5
part2_UG_gain_j_gray_4	51	11-14-2020	1	5.0	1	693.0	4.0	6
part2_UG_gain_j_gray_4	51	11-14-2020	1	4.0	1	613.0	4.0	7
part2_UG_gain_j_gray_4	51	11-14-2020	1	1.0	1	1124.0	1.0	8
part2_UG_gain_j_gray_4	51	11-14-2020	1	2.0	1	2044.0	2.0	9
part2_UG_gain_j_gray_4	51	11-14-2020	1	3.0	1	1815.0	3.0	10
part2_UG_gain_j_gray_4	51	11-14-2020	1	2.0	1	5108.0	2.0	11
part2_UG_gain_j_gray_4	51	11-14-2020	1	4.0	1	1052.0	3.0	12
part2_UG_gain_j_gray_4	51	11-14-2020	1	3.0	1	6754.0	2.0	13
part2_UG_gain_j_gray_4	51	11-14-2020	1	1.0	1	1898.0	1.0	14
part2_UG_gain_j_gray_4	51	11-14-2020	1	5.0	1	862.0	4.0	15
part2_UG_gain_j_gray_4	51	11-14-2020	1	4.0	1	2988.0	4.0	16
part2_UG_gain_j_gray_4	51	11-14-2020	1	3.0	1	1537.0	3.0	17
part2_UG_gain_j_gray_4	51	11-14-2020	1	2.0	1	941.0	2.0	18
part2_UG_gain_j_gray_4	51	11-14-2020	1	5.0	1	580.0	4.0	19
part2_UG_gain_j_gray_4	51	11-14-2020	1	1.0	1	14471.0	1.0	20
part2_UG_gain_j_gray_4	51	11-14-2020	1	4.0	1	1101.0	1.0	21
part2_UG_gain_j_gray_4	51	11-14-2020	1	2.0	1	6647.0	2.0	22
part2_UG_gain_j_gray_4	51	11-14-2020	1	1.0	1	1663.0	1.0	23
part2_UG_gain_j_gray_4	51	11-14-2020	1	3.0	1	383.0	2.0	24
part2_UG_gain_j_gray_4	51	11-14-2020	1	5.0	1	694.0	5.0	25
part2_UG_gain_j_gray_4	51	11-14-2020	1	1.0	1	1352.0	1.0	26
part2_UG_gain_j_gray_4	51	11-14-2020	1	3.0	1	4750.0	3.0	27
part2_UG_gain_j_gray_4	51	11-14-2020	1	2.0	1	759.0	2.0	28
part2_UG_gain_j_gray_4	51	11-14-2020	1	4.0	1	1334.0	4.0	29
part2_UG_gain_j_gray_4	51	11-14-2020	1	5.0	1	502.0	5.0	30
part2_UG_gain_j_gray_4	51	11-14-2020	1	3.0	1	604.0	3.0	31
part2_UG_gain_j_gray_4	51	11-14-2020	1	4.0	1	898.0	4.0	32
part2_UG_gain_j_gray_4	51	11-14-2020	0	1.0	0	18341.0	1.0	33
part2_UG_gain_j_gray_4	51	11-14-2020	1	2.0	1	635.0	1.0	34
part2_UG_gain_j_gray_4	51	11-14-2020	1	5.0	1	439.0	5.0	35
part2_UG_gain_j_gray_4	51	11-14-2020	1	3.0	1	1081.0	3.0	36
part2_UG_gain_j_gray_4	51	11-14-2020	1	4.0	1	9063.0	4.0	37
part2_UG_gain_j_gray_4	51	11-14-2020	1	2.0	1	1637.0	2.0	38
part2_UG_gain_j_gray_4	51	11-14-2020	1	5.0	1	856.0	5.0	39
part2_UG_gain_j_gray_4	51	11-14-2020	1	1.0	1	2293.0	1.0	40
part2_UG_gain_j_gray_4	54	11-21-2020	1	3.0	1	2218.0	2.0	1
part2_UG_gain_j_gray_4	54	11-21-2020	0	1.0	0	5283.0	2.0	2
part2_UG_gain_j_gray_4	54	11-21-2020	1	4.0	1	1100.0	4.0	3
part2_UG_gain_j_gray_4	54	11-21-2020	0	2.0	0	4331.0	2.0	4
part2_UG_gain_j_gray_4	54	11-21-2020	1	5.0	1	1061.0	5.0	5
part2_UG_gain_j_gray_4	54	11-21-2020	1	5.0	1	630.0	4.0	6
part2_UG_gain_j_gray_4	54	11-21-2020	1	3.0	1	972.0	2.0	7
part2_UG_gain_j_gray_4	54	11-21-2020	0	2.0	0	641.0	1.0	8
part2_UG_gain_j_gray_4	54	11-21-2020	1	4.0	1	818.0	3.0	9
part2_UG_gain_j_gray_4	54	11-21-2020	0	1.0	0	771.0	1.0	10
part2_UG_gain_j_gray_4	54	11-21-2020	1	4.0	1	2761.0	3.0	11
part2_UG_gain_j_gray_4	54	11-21-2020	0	1.0	0	1492.0	1.0	12
part2_UG_gain_j_gray_4	54	11-21-2020	1	3.0	1	3009.0	2.0	13
part2_UG_gain_j_gray_4	54	11-21-2020	1	5.0	1	586.0	5.0	14
part2_UG_gain_j_gray_4	54	11-21-2020	0	2.0	0	1628.0	1.0	15
part2_UG_gain_j_gray_4	54	11-21-2020	0	1.0	0	486.0	1.0	16
part2_UG_gain_j_gray_4	54	11-21-2020	1	3.0	1	1662.0	2.0	17
part2_UG_gain_j_gray_4	54	11-21-2020	0	2.0	0	1259.0	1.0	18
part2_UG_gain_j_gray_4	54	11-21-2020	1	4.0	1	493.0	3.0	19
part2_UG_gain_j_gray_4	54	11-21-2020	1	5.0	1	520.0	5.0	20
part2_UG_gain_j_gray_4	54	11-21-2020	0	2.0	0	888.0	2.0	21
part2_UG_gain_j_gray_4	54	11-21-2020	1	3.0	1	795.0	2.0	22
part2_UG_gain_j_gray_4	54	11-21-2020	0	1.0	0	852.0	1.0	23
part2_UG_gain_j_gray_4	54	11-21-2020	1	4.0	1	904.0	3.0	24
part2_UG_gain_j_gray_4	54	11-21-2020	1	5.0	1	342.0	4.0	25
part2_UG_gain_j_gray_4	54	11-21-2020	1	5.0	1	350.0	5.0	26
part2_UG_gain_j_gray_4	54	11-21-2020	0	1.0	0	2564.0	1.0	27
part2_UG_gain_j_gray_4	54	11-21-2020	1	4.0	1	838.0	3.0	28
part2_UG_gain_j_gray_4	54	11-21-2020	0	2.0	0	1597.0	2.0	29
part2_UG_gain_j_gray_4	54	11-21-2020	1	3.0	1	1346.0	2.0	30
part2_UG_gain_j_gray_4	54	11-21-2020	1	3.0	1	2212.0	2.0	31
part2_UG_gain_j_gray_4	54	11-21-2020	1	4.0	1	631.0	2.0	32
part2_UG_gain_j_gray_4	54	11-21-2020	1	5.0	1	1576.0	5.0	33
part2_UG_gain_j_gray_4	54	11-21-2020	0	1.0	0	439.0	1.0	34
part2_UG_gain_j_gray_4	54	11-21-2020	0	2.0	0	469.0	2.0	35
part2_UG_gain_j_gray_4	54	11-21-2020	1	3.0	1	1718.0	2.0	36
part2_UG_gain_j_gray_4	54	11-21-2020	0	2.0	0	1022.0	2.0	37
part2_UG_gain_j_gray_4	54	11-21-2020	1	5.0	1	420.0	5.0	38
part2_UG_gain_j_gray_4	54	11-21-2020	1	4.0	1	534.0	3.0	39
part2_UG_gain_j_gray_4	54	11-21-2020	0	1.0	0	608.0	1.0	40
part2_UG_gain_j_gray_4	55	11-21-2020	1	1.0	1	895.0	1.0	1
part2_UG_gain_j_gray_4	55	11-21-2020	1	5.0	1	334.0	4.0	2
part2_UG_gain_j_gray_4	55	11-21-2020	1	3.0	1	454.0	3.0	3
part2_UG_gain_j_gray_4	55	11-21-2020	1	2.0	1	330.0	2.0	4
part2_UG_gain_j_gray_4	55	11-21-2020	1	4.0	1	378.0	3.0	5
part2_UG_gain_j_gray_4	55	11-21-2020	1	3.0	1	620.0	3.0	6
part2_UG_gain_j_gray_4	55	11-21-2020	1	2.0	1	616.0	2.0	7
part2_UG_gain_j_gray_4	55	11-21-2020	1	4.0	1	258.0	3.0	8
part2_UG_gain_j_gray_4	55	11-21-2020	1	5.0	1	485.0	4.0	9
part2_UG_gain_j_gray_4	55	11-21-2020	1	1.0	1	350.0	1.0	10
part2_UG_gain_j_gray_4	55	11-21-2020	1	3.0	1	441.0	3.0	11
part2_UG_gain_j_gray_4	55	11-21-2020	1	1.0	1	220.0	1.0	12
part2_UG_gain_j_gray_4	55	11-21-2020	1	5.0	1	69.0	4.0	13
part2_UG_gain_j_gray_4	55	11-21-2020	1	4.0	1	414.0	3.0	14
part2_UG_gain_j_gray_4	55	11-21-2020	1	2.0	1	148.0	2.0	15
part2_UG_gain_j_gray_4	55	11-21-2020	1	4.0	1	343.0	3.0	16
part2_UG_gain_j_gray_4	55	11-21-2020	1	2.0	1	214.0	2.0	17
part2_UG_gain_j_gray_4	55	11-21-2020	1	5.0	1	102.0	4.0	18
part2_UG_gain_j_gray_4	55	11-21-2020	1	1.0	1	310.0	1.0	19
part2_UG_gain_j_gray_4	55	11-21-2020	1	3.0	1	265.0	3.0	20
part2_UG_gain_j_gray_4	55	11-21-2020	1	1.0	1	152.0	1.0	21
part2_UG_gain_j_gray_4	55	11-21-2020	1	5.0	1	381.0	4.0	22
part2_UG_gain_j_gray_4	55	11-21-2020	1	2.0	1	146.0	2.0	23
part2_UG_gain_j_gray_4	55	11-21-2020	1	3.0	1	170.0	3.0	24
part2_UG_gain_j_gray_4	55	11-21-2020	1	4.0	1	110.0	3.0	25
part2_UG_gain_j_gray_4	55	11-21-2020	1	3.0	1	296.0	2.0	26
part2_UG_gain_j_gray_4	55	11-21-2020	1	5.0	1	393.0	4.0	27
part2_UG_gain_j_gray_4	55	11-21-2020	1	4.0	1	145.0	3.0	28
part2_UG_gain_j_gray_4	55	11-21-2020	1	2.0	1	192.0	2.0	29
part2_UG_gain_j_gray_4	55	11-21-2020	1	1.0	1	221.0	1.0	30
part2_UG_gain_j_gray_4	55	11-21-2020	1	5.0	1	231.0	4.0	31
part2_UG_gain_j_gray_4	55	11-21-2020	1	1.0	1	287.0	1.0	32
part2_UG_gain_j_gray_4	55	11-21-2020	1	2.0	1	187.0	2.0	33
part2_UG_gain_j_gray_4	55	11-21-2020	1	4.0	1	121.0	3.0	34
part2_UG_gain_j_gray_4	55	11-21-2020	1	3.0	1	228.0	3.0	35
part2_UG_gain_j_gray_4	55	11-21-2020	1	5.0	1	139.0	4.0	36
part2_UG_gain_j_gray_4	55	11-21-2020	1	3.0	1	159.0	3.0	37
part2_UG_gain_j_gray_4	55	11-21-2020	1	4.0	1	66.0	3.0	38
part2_UG_gain_j_gray_4	55	11-21-2020	1	1.0	1	74.0	1.0	39
part2_UG_gain_j_gray_4	55	11-21-2020	1	2.0	1	91.0	2.0	40
part2_UG_gain_j_gray_4	56	11-21-2020	1	1.0	1	3141.0	1.0	1
part2_UG_gain_j_gray_4	56	11-21-2020	1	2.0	1	1449.0	1.0	2
part2_UG_gain_j_gray_4	56	11-21-2020	1	5.0	1	754.0	4.0	3
part2_UG_gain_j_gray_4	56	11-21-2020	1	3.0	1	872.0	3.0	4
part2_UG_gain_j_gray_4	56	11-21-2020	1	4.0	1	725.0	3.0	5
part2_UG_gain_j_gray_4	56	11-21-2020	1	4.0	1	476.0	3.0	6
part2_UG_gain_j_gray_4	56	11-21-2020	1	3.0	1	632.0	2.0	7
part2_UG_gain_j_gray_4	56	11-21-2020	1	2.0	1	489.0	1.0	8
part2_UG_gain_j_gray_4	56	11-21-2020	1	5.0	1	601.0	5.0	9
part2_UG_gain_j_gray_4	56	11-21-2020	0	1.0	0	3859.0	1.0	10
part2_UG_gain_j_gray_4	56	11-21-2020	1	4.0	1	605.0	4.0	11
part2_UG_gain_j_gray_4	56	11-21-2020	1	1.0	1	820.0	1.0	12
part2_UG_gain_j_gray_4	56	11-21-2020	1	5.0	1	764.0	5.0	13
part2_UG_gain_j_gray_4	56	11-21-2020	1	3.0	1	536.0	2.0	14
part2_UG_gain_j_gray_4	56	11-21-2020	1	2.0	1	344.0	1.0	15
part2_UG_gain_j_gray_4	56	11-21-2020	1	2.0	1	245.0	1.0	16
part2_UG_gain_j_gray_4	56	11-21-2020	1	1.0	1	361.0	1.0	17
part2_UG_gain_j_gray_4	56	11-21-2020	1	3.0	1	888.0	1.0	18
part2_UG_gain_j_gray_4	56	11-21-2020	1	4.0	1	422.0	4.0	19
part2_UG_gain_j_gray_4	56	11-21-2020	1	5.0	1	392.0	5.0	20
part2_UG_gain_j_gray_4	56	11-21-2020	1	2.0	1	421.0	1.0	21
part2_UG_gain_j_gray_4	56	11-21-2020	1	5.0	1	341.0	5.0	22
part2_UG_gain_j_gray_4	56	11-21-2020	1	4.0	1	459.0	2.0	23
part2_UG_gain_j_gray_4	56	11-21-2020	1	3.0	1	170.0	3.0	24
part2_UG_gain_j_gray_4	56	11-21-2020	1	1.0	1	16.0	1.0	25
part2_UG_gain_j_gray_4	56	11-21-2020	1	2.0	1	263.0	2.0	26
part2_UG_gain_j_gray_4	56	11-21-2020	0	1.0	0	569.0	1.0	27
part2_UG_gain_j_gray_4	56	11-21-2020	1	5.0	1	267.0	3.0	28
part2_UG_gain_j_gray_4	56	11-21-2020	1	3.0	1	1438.0	1.0	29
part2_UG_gain_j_gray_4	56	11-21-2020	1	4.0	1	415.0	2.0	30
part2_UG_gain_j_gray_4	56	11-21-2020	0	1.0	0	666.0	1.0	31
part2_UG_gain_j_gray_4	56	11-21-2020	1	3.0	1	428.0	2.0	32
part2_UG_gain_j_gray_4	56	11-21-2020	1	2.0	1	109.0	1.0	33
part2_UG_gain_j_gray_4	56	11-21-2020	1	4.0	1	510.0	3.0	34
part2_UG_gain_j_gray_4	56	11-21-2020	1	5.0	1	531.0	3.0	35
part2_UG_gain_j_gray_4	56	11-21-2020	0	1.0	0	680.0	1.0	36
part2_UG_gain_j_gray_4	56	11-21-2020	1	2.0	1	261.0	1.0	37
part2_UG_gain_j_gray_4	56	11-21-2020	1	4.0	1	1233.0	3.0	38
part2_UG_gain_j_gray_4	56	11-21-2020	1	3.0	1	2183.0	2.0	39
part2_UG_gain_j_gray_4	56	11-21-2020	1	5.0	1	648.0	3.0	40
part2_UG_gain_j_gray_4	57	11-21-2020	0	3.0	0	2963.0	2.0	1
part2_UG_gain_j_gray_4	57	11-21-2020	0	1.0	0	873.0	1.0	2
part2_UG_gain_j_gray_4	57	11-21-2020	0	2.0	0	2030.0	2.0	3
part2_UG_gain_j_gray_4	57	11-21-2020	1	4.0	1	866.0	5.0	4
part2_UG_gain_j_gray_4	57	11-21-2020	1	5.0	1	1006.0	5.0	5
part2_UG_gain_j_gray_4	57	11-21-2020	1	2.0	1	1615.0	2.0	6
part2_UG_gain_j_gray_4	57	11-21-2020	0	1.0	0	3086.0	1.0	7
part2_UG_gain_j_gray_4	57	11-21-2020	1	4.0	1	722.0	3.0	8
part2_UG_gain_j_gray_4	57	11-21-2020	1	5.0	1	970.0	5.0	9
part2_UG_gain_j_gray_4	57	11-21-2020	1	3.0	1	583.0	2.0	10
part2_UG_gain_j_gray_4	57	11-21-2020	0	2.0	0	3513.0	2.0	11
part2_UG_gain_j_gray_4	57	11-21-2020	1	4.0	1	862.0	3.0	12
part2_UG_gain_j_gray_4	57	11-21-2020	1	3.0	1	2342.0	2.0	13
part2_UG_gain_j_gray_4	57	11-21-2020	0	1.0	0	4297.0	1.0	14
part2_UG_gain_j_gray_4	57	11-21-2020	1	5.0	1	641.0	5.0	15
part2_UG_gain_j_gray_4	57	11-21-2020	0	2.0	0	2132.0	2.0	16
part2_UG_gain_j_gray_4	57	11-21-2020	0	3.0	0	1301.0	2.0	17
part2_UG_gain_j_gray_4	57	11-21-2020	0	1.0	0	762.0	1.0	18
part2_UG_gain_j_gray_4	57	11-21-2020	1	5.0	1	541.0	5.0	19
part2_UG_gain_j_gray_4	57	11-21-2020	1	4.0	1	4665.0	4.0	20
part2_UG_gain_j_gray_4	57	11-21-2020	0	1.0	0	1303.0	2.0	21
part2_UG_gain_j_gray_4	57	11-21-2020	1	4.0	1	607.0	4.0	22
part2_UG_gain_j_gray_4	57	11-21-2020	1	3.0	1	1302.0	1.0	23
part2_UG_gain_j_gray_4	57	11-21-2020	1	5.0	1	846.0	5.0	24
part2_UG_gain_j_gray_4	57	11-21-2020	0	2.0	0	1201.0	2.0	25
part2_UG_gain_j_gray_4	57	11-21-2020	1	3.0	1	2250.0	2.0	26
part2_UG_gain_j_gray_4	57	11-21-2020	0	1.0	0	787.0	1.0	27
part2_UG_gain_j_gray_4	57	11-21-2020	1	4.0	1	655.0	3.0	28
part2_UG_gain_j_gray_4	57	11-21-2020	1	5.0	1	701.0	5.0	29
part2_UG_gain_j_gray_4	57	11-21-2020	0	2.0	0	1383.0	2.0	30
part2_UG_gain_j_gray_4	57	11-21-2020	0	1.0	0	968.0	1.0	31
part2_UG_gain_j_gray_4	57	11-21-2020	1	5.0	1	1205.0	5.0	32
part2_UG_gain_j_gray_4	57	11-21-2020	1	3.0	1	1136.0	2.0	33
part2_UG_gain_j_gray_4	57	11-21-2020	0	2.0	0	1991.0	1.0	34
part2_UG_gain_j_gray_4	57	11-21-2020	1	4.0	1	522.0	2.0	35
part2_UG_gain_j_gray_4	57	11-21-2020	0	1.0	0	3632.0	1.0	36
part2_UG_gain_j_gray_4	57	11-21-2020	1	5.0	1	781.0	5.0	37
part2_UG_gain_j_gray_4	57	11-21-2020	1	3.0	1	1122.0	1.0	38
part2_UG_gain_j_gray_4	57	11-21-2020	1	4.0	1	682.0	4.0	39
part2_UG_gain_j_gray_4	57	11-21-2020	0	2.0	0	1063.0	1.0	40
part2_UG_gain_j_gray_4	60	11-22-2020	1	2.0	1	3457.0	2.0	1
part2_UG_gain_j_gray_4	60	11-22-2020	1	4.0	1	1836.0	3.0	2
part2_UG_gain_j_gray_4	60	11-22-2020	0	1.0	0	2830.0	1.0	3
part2_UG_gain_j_gray_4	60	11-22-2020	1	3.0	1	1226.0	3.0	4
part2_UG_gain_j_gray_4	60	11-22-2020	1	5.0	1	947.0	4.0	5
part2_UG_gain_j_gray_4	60	11-22-2020	0	1.0	0	3008.0	2.0	6
part2_UG_gain_j_gray_4	60	11-22-2020	1	4.0	1	2649.0	3.0	7
part2_UG_gain_j_gray_4	60	11-22-2020	1	3.0	1	1116.0	2.0	8
part2_UG_gain_j_gray_4	60	11-22-2020	1	2.0	1	2160.0	2.0	9
part2_UG_gain_j_gray_4	60	11-22-2020	1	5.0	1	702.0	4.0	10
part2_UG_gain_j_gray_4	60	11-22-2020	1	4.0	1	1142.0	3.0	11
part2_UG_gain_j_gray_4	60	11-22-2020	1	3.0	1	2010.0	2.0	12
part2_UG_gain_j_gray_4	60	11-22-2020	1	5.0	1	738.0	4.0	13
part2_UG_gain_j_gray_4	60	11-22-2020	1	2.0	1	4230.0	2.0	14
part2_UG_gain_j_gray_4	60	11-22-2020	0	1.0	0	948.0	1.0	15
part2_UG_gain_j_gray_4	60	11-22-2020	1	2.0	1	1199.0	2.0	16
part2_UG_gain_j_gray_4	60	11-22-2020	0	1.0	0	899.0	1.0	17
part2_UG_gain_j_gray_4	60	11-22-2020	1	3.0	1	874.0	2.0	18
part2_UG_gain_j_gray_4	60	11-22-2020	1	4.0	1	937.0	3.0	19
part2_UG_gain_j_gray_4	60	11-22-2020	1	5.0	1	679.0	4.0	20
part2_UG_gain_j_gray_4	60	11-22-2020	1	2.0	1	1545.0	2.0	21
part2_UG_gain_j_gray_4	60	11-22-2020	1	3.0	1	1193.0	3.0	22
part2_UG_gain_j_gray_4	60	11-22-2020	1	4.0	1	807.0	4.0	23
part2_UG_gain_j_gray_4	60	11-22-2020	1	5.0	1	664.0	4.0	24
