ExperimentName,Subject,Session,Clock.Information,DataFile.Basename,Display.RefreshRate,ExperimentVersion,Group,R1Color[Session],R2Color[Session],R3Color[Session],R4Color[Session],R5Color[Session],R6Color[Session],R7Color[Session],R8Color[Session],R9Color[Session],RandomSeed,RuntimeVersion,SessionDate,SessionStartDateTimeUtc,SessionTime,StudioVersion,Block,DAL,DIA,DIC,DJG,IA_Index,ListQues,ListSess,ListSess.Cycle,ListSess.Sample,other1,other2,other3,other4,other5,other6,other7,other8,other9,otherScore,Procedure,R0Color,R1Color[Block],R2Color[Block],R3Color[Block],R4Color[Block],R5Color[Block],R6Color[Block],R7Color[Block],R8Color[Block],R9Color[Block],RespDur,Running,SlideFB.ACC,SlideFB.CRESP,SlideFB.DurationError,SlideFB.OnsetDelay,SlideFB.OnsetTime,SlideFB.RESP,SlideFB.RT,SlideFB.RTTime,SlideTarget.ACC,SlideTarget.CRESP,SlideTarget.DurationError,SlideTarget.OnsetDelay,SlideTarget.OnsetTime,SlideTarget.RESP,SlideTarget.RT,SlideTarget.RTTime,SVO_angle,SVO_type,Trialnum,version,you1,you2,you3,you4,you5,you6,you7,you8,you9,yourScore
SVO,1351,1,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2021-08-02T07:36:39Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">3312724</Frequency><Timestamp dt:dt=""r8"">13550901240</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2021-08-02T07:36:39Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",SVO-001351-1,59.893,1.0.0.155,1,black,black,black,black,black,black,black,black,black,666649170,2.0.10.182,08-02-2021,2021/8/2 7:36,15:36:39,2.0.10.92,13,,,,,,13,1,2,13,100,94,88,81,75,69,63,56,50,,ProcTrial,,black,black,black,black,cyan,black,black,black,black,1800,ListSess,0,,-999999,119,143121,{SPACE},362,143483,0,,-999999,85,141302,5,1700,143002,,,13,2,50,56,63,69,75,81,88,94,100,
SVO,1351,1,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2021-08-02T07:36:39Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">3312724</Frequency><Timestamp dt:dt=""r8"">13550901240</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2021-08-02T07:36:39Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",SVO-001351-1,59.893,1.0.0.155,1,black,black,black,black,black,black,black,black,black,666649170,2.0.10.182,08-02-2021,2021/8/2 7:36,15:36:39,2.0.10.92,14,,,,,,14,1,2,14,90,91,93,94,95,96,98,99,100,,ProcTrial,,black,cyan,black,black,black,black,black,black,black,-3450,ListSess,0,,-999999,112,151169,{SPACE},328,151497,0,,-999999,102,144107,2,6950,151057,,,14,2,100,96,93,89,85,81,78,74,70,
SVO,1351,1,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2021-08-02T07:36:39Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">3312724</Frequency><Timestamp dt:dt=""r8"">13550901240</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2021-08-02T07:36:39Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",SVO-001351-1,59.893,1.0.0.155,1,black,black,black,black,black,black,black,black,black,666649170,2.0.10.182,08-02-2021,2021/8/2 7:36,15:36:39,2.0.10.92,15,0.5833333,8.33E-02,0.4166667,0.25,0.25,15,1,2,15,100,94,88,81,75,69,63,56,50,66,ProcTrial,,black,black,cyan,black,black,black,black,black,black,-8824,ListSess,0,,-999999,115,164560,{SPACE},319,164879,0,,-999999,101,152121,3,12324,164445,0.5026178,2,15,2,90,91,93,94,95,96,98,99,100,81.83334
SVO,1361,1,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2021-08-03T09:02:30Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">3312714</Frequency><Timestamp dt:dt=""r8"">8745811211</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2021-08-03T09:02:30Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",SVO-001361-1,59.892,1.0.0.158,1,black,black,black,black,black,black,black,black,black,156551518,2.0.10.182,08-03-2021,2021/8/3 9:02,17:02:31,2.0.10.92,1,,,,,,1,1,2,1,85,76,68,59,50,41,33,24,15,,ProcTrial,black,cyan,black,black,black,black,black,black,black,black,2189,ListSess,0,,-999999,91,71480,{SPACE},517,71997,0,,-999999,101,70077,1,1311,71388,,,1,1,85,85,85,85,85,85,85,85,85,
SVO,1361,1,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2021-08-03T09:02:30Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">3312714</Frequency><Timestamp dt:dt=""r8"">8745811211</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2021-08-03T09:02:30Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",SVO-001361-1,59.892,1.0.0.158,1,black,black,black,black,black,black,black,black,black,156551518,2.0.10.182,08-03-2021,2021/8/3 9:02,17:02:31,2.0.10.92,2,,,,,,2,1,2,2,15,19,24,28,33,37,41,46,50,,ProcTrial,,black,black,black,black,black,black,black,black,cyan,-9705,ListSess,0,,-999999,119,85939,{SPACE},357,86296,0,,-999999,101,72615,9,13205,85820,,,2,1,85,87,89,91,93,94,96,98,100,
SVO,1361,1,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2021-08-03T09:02:30Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">3312714</Frequency><Timestamp dt:dt=""r8"">8745811211</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2021-08-03T09:02:30Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",SVO-001361-1,59.892,1.0.0.158,1,black,black,black,black,black,black,black,black,black,156551518,2.0.10.182,08-03-2021,2021/8/3 9:02,17:02:31,2.0.10.92,3,,,,,,3,1,2,3,100,98,96,94,93,91,89,87,85,,ProcTrial,,black,black,black,black,black,black,black,black,cyan,1429,ListSess,0,,-999999,115,89095,{SPACE},112,89207,0,,-999999,102,86908,9,2071,88979,,,3,1,50,54,59,63,68,72,76,81,85,
SVO,1361,1,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2021-08-03T09:02:30Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">3312714</Frequency><Timestamp dt:dt=""r8"">8745811211</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2021-08-03T09:02:30Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",SVO-001361-1,59.892,1.0.0.158,1,black,black,black,black,black,black,black,black,black,156551518,2.0.10.182,08-03-2021,2021/8/3 9:02,17:02:31,2.0.10.92,4,,,,,,4,1,2,4,100,89,79,68,58,47,36,26,15,,ProcTrial,,black,black,black,black,black,cyan,black,black,black,-5080,ListSess,0,,-999999,119,98528,{SPACE},136,98664,0,,-999999,101,89829,6,8580,98409,,,4,1,50,54,59,63,68,72,76,81,85,
SVO,1361,1,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2021-08-03T09:02:30Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">3312714</Frequency><Timestamp dt:dt=""r8"">8745811211</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2021-08-03T09:02:30Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",SVO-001361-1,59.892,1.0.0.158,1,black,black,black,black,black,black,black,black,black,156551518,2.0.10.182,08-03-2021,2021/8/3 9:02,17:02:31,2.0.10.92,5,,,,,,5,1,2,5,50,56,63,69,75,81,88,94,100,,ProcTrial,,black,black,black,black,cyan,black,black,black,black,294,ListSess,0,,-999999,115,102602,{SPACE},352,102954,0,,-999999,101,99280,5,3206,102486,,,5,1,100,94,88,81,75,69,63,56,50,
SVO,1361,1,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2021-08-03T09:02:30Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">3312714</Frequency><Timestamp dt:dt=""r8"">8745811211</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2021-08-03T09:02:30Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",SVO-001361-1,59.892,1.0.0.158,1,black,black,black,black,black,black,black,black,black,156551518,2.0.10.182,08-03-2021,2021/8/3 9:02,17:02:31,2.0.10.92,6,,,,,,6,1,2,6,50,54,59,63,68,72,76,81,85,,ProcTrial,,black,black,black,black,black,black,black,black,cyan,-5322,ListSess,0,,-999999,111,112487,{SPACE},1330,113817,0,,-999999,84,103554,9,8822,112376,,,6,1,100,98,96,94,93,91,89,87,85,
SVO,1361,1,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2021-08-03T09:02:30Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">3312714</Frequency><Timestamp dt:dt=""r8"">8745811211</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2021-08-03T09:02:30Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",SVO-001361-1,59.892,1.0.0.158,1,black,black,black,black,black,black,black,black,black,156551518,2.0.10.182,08-03-2021,2021/8/3 9:02,17:02:31,2.0.10.92,7,,,,,,7,1,2,7,50,56,63,69,75,81,88,94,100,,ProcTrial,,black,black,black,black,cyan,black,black,black,black,-15785,ListSess,0,,-999999,116,133842,{SPACE},1135,134977,0,,-999999,101,114440,5,19285,133725,,,7,2,100,96,93,89,85,81,78,74,70,
SVO,1361,1,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2021-08-03T09:02:30Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">3312714</Frequency><Timestamp dt:dt=""r8"">8745811211</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2021-08-03T09:02:30Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",SVO-001361-1,59.892,1.0.0.158,1,black,black,black,black,black,black,black,black,black,156551518,2.0.10.182,08-03-2021,2021/8/3 9:02,17:02:31,2.0.10.92,8,,,,,,8,1,2,8,100,99,98,96,95,94,93,91,90,,ProcTrial,,black,black,black,black,cyan,black,black,black,black,1722,ListSess,0,,-999999,108,137465,{SPACE},400,137865,0,,-999999,84,135578,5,1778,137356,,,8,2,90,91,93,94,95,96,98,99,100,
SVO,1361,1,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2021-08-03T09:02:30Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">3312714</Frequency><Timestamp dt:dt=""r8"">8745811211</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2021-08-03T09:02:30Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",SVO-001361-1,59.892,1.0.0.158,1,black,black,black,black,black,black,black,black,black,156551518,2.0.10.182,08-03-2021,2021/8/3 9:02,17:02:31,2.0.10.92,9,,,,,,9,1,2,9,70,74,78,81,85,89,93,96,100,,ProcTrial,,black,black,cyan,black,black,black,black,black,black,-5627,ListSess,0,,-999999,106,147700,{SPACE},602,148302,0,,-999999,85,138467,3,9127,147594,,,9,2,100,94,88,81,75,69,63,56,50,
SVO,1361,1,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2021-08-03T09:02:30Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">3312714</Frequency><Timestamp dt:dt=""r8"">8745811211</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2021-08-03T09:02:30Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",SVO-001361-1,59.892,1.0.0.158,1,black,black,black,black,black,black,black,black,black,156551518,2.0.10.182,08-03-2021,2021/8/3 9:02,17:02:31,2.0.10.92,10,,,,,,10,1,2,10,70,74,78,81,85,89,93,96,100,,ProcTrial,,black,black,black,black,black,black,black,cyan,black,-6231,ListSess,0,,-999999,120,158770,{SPACE},844,159614,0,,-999999,101,148919,8,9731,158650,,,10,2,100,99,98,96,95,94,93,91,90,
SVO,1361,1,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2021-08-03T09:02:30Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">3312714</Frequency><Timestamp dt:dt=""r8"">8745811211</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2021-08-03T09:02:30Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",SVO-001361-1,59.892,1.0.0.158,1,black,black,black,black,black,black,black,black,black,156551518,2.0.10.182,08-03-2021,2021/8/3 9:02,17:02:31,2.0.10.92,11,,,,,,11,1,2,11,100,96,93,89,85,81,78,74,70,,ProcTrial,,black,black,black,cyan,black,black,black,black,black,-3837,ListSess,0,,-999999,92,167652,{SPACE},675,168327,0,,-999999,84,160222,4,7337,167559,,,11,2,70,74,78,81,85,89,93,96,100,
SVO,1361,1,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2021-08-03T09:02:30Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">3312714</Frequency><Timestamp dt:dt=""r8"">8745811211</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2021-08-03T09:02:30Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",SVO-001361-1,59.892,1.0.0.158,1,black,black,black,black,black,black,black,black,black,156551518,2.0.10.182,08-03-2021,2021/8/3 9:02,17:02:31,2.0.10.92,12,,,,,,12,1,2,12,100,99,98,96,95,94,93,91,90,,ProcTrial,,black,black,black,black,black,black,black,cyan,black,-10061,ListSess,0,,-999999,112,182612,{SPACE},1691,184303,0,,-999999,101,168938,8,13561,182499,,,12,2,50,56,63,69,75,81,88,94,100,
SVO,1361,1,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2021-08-03T09:02:30Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">3312714</Frequency><Timestamp dt:dt=""r8"">8745811211</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2021-08-03T09:02:30Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",SVO-001361-1,59.892,1.0.0.158,1,black,black,black,black,black,black,black,black,black,156551518,2.0.10.182,08-03-2021,2021/8/3 9:02,17:02:31,2.0.10.92,13,,,,,,13,1,2,13,100,94,88,81,75,69,63,56,50,,ProcTrial,,black,black,black,black,cyan,black,black,black,black,-8091,ListSess,0,,-999999,113,196638,{SPACE},1184,197822,0,,-999999,117,184933,5,11591,196524,,,13,2,50,56,63,69,75,81,88,94,100,
SVO,1361,1,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2021-08-03T09:02:30Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">3312714</Frequency><Timestamp dt:dt=""r8"">8745811211</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2021-08-03T09:02:30Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",SVO-001361-1,59.892,1.0.0.158,1,black,black,black,black,black,black,black,black,black,156551518,2.0.10.182,08-03-2021,2021/8/3 9:02,17:02:31,2.0.10.92,14,,,,,,14,1,2,14,90,91,93,94,95,96,98,99,100,,ProcTrial,,black,cyan,black,black,black,black,black,black,black,-4000,ListSess,0,,-999999,113,206054,{SPACE},1542,207596,0,,-999999,101,198441,2,7500,205941,,,14,2,100,96,93,89,85,81,78,74,70,
SVO,1361,1,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2021-08-03T09:02:30Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">3312714</Frequency><Timestamp dt:dt=""r8"">8745811211</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2021-08-03T09:02:30Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",SVO-001361-1,59.892,1.0.0.158,1,black,black,black,black,black,black,black,black,black,156551518,2.0.10.182,08-03-2021,2021/8/3 9:02,17:02:31,2.0.10.92,15,0.5138889,6.94E-02,0.4861111,0.2083333,0.25,15,1,2,15,100,94,88,81,75,69,63,56,50,71.16666,ProcTrial,,black,cyan,black,black,black,black,black,black,black,-746,ListSess,0,,-999999,111,212566,{SPACE},708,213274,0,,-999999,101,208208,2,4246,212454,0.6287128,2,15,2,90,91,93,94,95,96,98,99,100,83.66666
SVO,1371,1,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2021-08-03T07:44:42Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">3312714</Frequency><Timestamp dt:dt=""r8"">15602382017</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2021-08-03T07:44:42Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",SVO-001371-1,59.892,1.0.0.157,1,black,black,black,black,black,black,black,black,black,-1576827470,2.0.10.182,08-03-2021,2021/8/3 7:44,15:44:43,2.0.10.92,1,,,,,,1,1,2,1,85,76,68,59,50,41,33,24,15,,ProcTrial,,cyan,black,black,black,black,black,black,black,black,-25494,ListSess,0,,-999999,108,65169,{SPACE},2186,67355,0,,-999999,135,36067,1,28994,65061,,,1,1,85,85,85,85,85,85,85,85,85,
SVO,1371,1,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2021-08-03T07:44:42Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">3312714</Frequency><Timestamp dt:dt=""r8"">15602382017</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2021-08-03T07:44:42Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",SVO-001371-1,59.892,1.0.0.157,1,black,black,black,black,black,black,black,black,black,-1576827470,2.0.10.182,08-03-2021,2021/8/3 7:44,15:44:43,2.0.10.92,2,,,,,,2,1,2,2,15,19,24,28,33,37,41,46,50,,ProcTrial,,cyan,black,black,black,black,black,black,black,black,834,ListSess,0,,-999999,121,70762,{SPACE},406,71168,0,,-999999,101,67974,1,2666,70640,,,2,1,85,87,89,91,93,94,96,98,100,
SVO,1371,1,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2021-08-03T07:44:42Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">3312714</Frequency><Timestamp dt:dt=""r8"">15602382017</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2021-08-03T07:44:42Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",SVO-001371-1,59.892,1.0.0.157,1,black,black,black,black,black,black,black,black,black,-1576827470,2.0.10.182,08-03-2021,2021/8/3 7:44,15:44:43,2.0.10.92,3,,,,,,3,1,2,3,100,98,96,94,93,91,89,87,85,,ProcTrial,black,black,black,black,black,black,black,black,black,cyan,-4192,ListSess,0,,-999999,121,93687,{SPACE},146,93833,0,,-999999,109,85873,9,7692,93565,,,3,1,50,54,59,63,68,72,76,81,85,
SVO,1371,1,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2021-08-03T07:44:42Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">3312714</Frequency><Timestamp dt:dt=""r8"">15602382017</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2021-08-03T07:44:42Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",SVO-001371-1,59.892,1.0.0.157,1,black,black,black,black,black,black,black,black,black,-1576827470,2.0.10.182,08-03-2021,2021/8/3 7:44,15:44:43,2.0.10.92,4,,,,,,4,1,2,4,100,89,79,68,58,47,36,26,15,,ProcTrial,,black,black,black,black,black,cyan,black,black,black,-4147,ListSess,0,,-999999,116,102219,{SPACE},775,102994,0,,-999999,101,94455,6,7647,102102,,,4,1,50,54,59,63,68,72,76,81,85,
SVO,1371,1,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2021-08-03T07:44:42Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">3312714</Frequency><Timestamp dt:dt=""r8"">15602382017</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2021-08-03T07:44:42Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",SVO-001371-1,59.892,1.0.0.157,1,black,black,black,black,black,black,black,black,black,-1576827470,2.0.10.182,08-03-2021,2021/8/3 7:44,15:44:43,2.0.10.92,5,,,,,,5,1,2,5,50,56,63,69,75,81,88,94,100,,ProcTrial,black,black,black,black,black,cyan,black,black,black,black,2966,ListSess,0,,-999999,101,111636,{SPACE},455,112091,0,,-999999,109,111001,5,534,111535,,,5,1,100,94,88,81,75,69,63,56,50,
SVO,1371,1,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2021-08-03T07:44:42Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">3312714</Frequency><Timestamp dt:dt=""r8"">15602382017</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2021-08-03T07:44:42Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",SVO-001371-1,59.892,1.0.0.157,1,black,black,black,black,black,black,black,black,black,-1576827470,2.0.10.182,08-03-2021,2021/8/3 7:44,15:44:43,2.0.10.92,6,,,,,,6,1,2,6,50,54,59,63,68,72,76,81,85,,ProcTrial,,black,black,black,black,black,black,black,black,cyan,-2272,ListSess,0,,-999999,122,118582,{SPACE},410,118992,0,,-999999,85,112688,9,5772,118460,,,6,1,100,98,96,94,93,91,89,87,85,
