ExperimentName,Subject,SessionDate,choose,receivor,Wait2.RT,targettext,trail,sub,wave
part1_UG_gain_f_red_F,271,02-24-2022,拒绝,4.0,383.0,3.0,24,sub-271,wave1
part1_UG_gain_f_red_F,271,02-24-2022,拒绝,1.0,872.0,3.0,25,sub-271,wave1
part1_UG_gain_f_red_F,271,02-24-2022,拒绝,2.0,604.0,3.0,26,sub-271,wave1
part1_UG_gain_f_red_F,271,02-24-2022,拒绝,3.0,453.0,3.0,27,sub-271,wave1
part1_UG_gain_f_red_F,271,02-24-2022,接受,5.0,547.0,3.0,28,sub-271,wave1
part1_UG_gain_f_red_F,271,02-24-2022,拒绝,4.0,734.0,3.0,29,sub-271,wave1
part1_UG_gain_f_red_F,271,02-24-2022,拒绝,1.0,484.0,3.0,30,sub-271,wave1
part1_UG_gain_f_red_F,271,02-24-2022,拒绝,2.0,531.0,3.0,31,sub-271,wave1
part1_UG_gain_f_red_F,271,02-24-2022,拒绝,3.0,856.0,3.0,32,sub-271,wave1
part1_UG_gain_f_red_F,271,02-24-2022,拒绝,4.0,774.0,3.0,33,sub-271,wave1
part1_UG_gain_f_red_F,271,02-24-2022,接受,5.0,690.0,3.0,34,sub-271,wave1
part1_UG_gain_f_red_F,271,02-24-2022,拒绝,1.0,587.0,3.0,35,sub-271,wave1
part1_UG_gain_f_red_F,271,02-24-2022,拒绝,1.0,6560.0,3.0,36,sub-271,wave1
part1_UG_gain_f_red_F,271,02-24-2022,拒绝,3.0,429.0,3.0,37,sub-271,wave1
part1_UG_gain_f_red_F,271,02-24-2022,拒绝,4.0,1846.0,3.0,38,sub-271,wave1
part1_UG_gain_f_red_F,271,02-24-2022,拒绝,2.0,923.0,3.0,39,sub-271,wave1
part1_UG_gain_f_red_F,271,02-24-2022,接受,5.0,832.0,3.0,40,sub-271,wave1
part2_UG_loss_f_red_F,271,02-24-2022,拒绝,-6.0,14568.0,3.0,1,sub-271,wave1
part2_UG_loss_f_red_F,271,02-24-2022,拒绝,-9.0,1632.0,3.0,2,sub-271,wave1
part2_UG_loss_f_red_F,271,02-24-2022,拒绝,-7.0,2412.0,3.0,3,sub-271,wave1
part2_UG_loss_f_red_F,271,02-24-2022,拒绝,-8.0,1108.0,3.0,4,sub-271,wave1
part2_UG_loss_f_red_F,271,02-24-2022,接受,-5.0,3471.0,3.0,5,sub-271,wave1
part2_UG_loss_f_red_F,271,02-24-2022,接受,-5.0,977.0,3.0,6,sub-271,wave1
part2_UG_loss_f_red_F,271,02-24-2022,拒绝,-7.0,637.0,3.0,7,sub-271,wave1
part2_UG_loss_f_red_F,271,02-24-2022,拒绝,-6.0,1135.0,3.0,8,sub-271,wave1
part2_UG_loss_f_red_F,271,02-24-2022,拒绝,-9.0,855.0,3.0,9,sub-271,wave1
part2_UG_loss_f_red_F,271,02-24-2022,拒绝,-8.0,1605.0,3.0,10,sub-271,wave1
part2_UG_loss_f_red_F,271,02-24-2022,拒绝,-7.0,697.0,3.0,11,sub-271,wave1
part2_UG_loss_f_red_F,271,02-24-2022,拒绝,-6.0,601.0,3.0,12,sub-271,wave1
part2_UG_loss_f_red_F,271,02-24-2022,拒绝,-9.0,434.0,3.0,13,sub-271,wave1
part2_UG_loss_f_red_F,271,02-24-2022,拒绝,-8.0,513.0,3.0,14,sub-271,wave1
part2_UG_loss_f_red_F,271,02-24-2022,接受,-5.0,825.0,3.0,15,sub-271,wave1
part2_UG_loss_f_red_F,271,02-24-2022,拒绝,-7.0,449.0,3.0,16,sub-271,wave1
part2_UG_loss_f_red_F,271,02-24-2022,拒绝,-9.0,465.0,3.0,17,sub-271,wave1
part2_UG_loss_f_red_F,271,02-24-2022,拒绝,-6.0,771.0,3.0,18,sub-271,wave1
part2_UG_loss_f_red_F,271,02-24-2022,拒绝,-8.0,441.0,3.0,19,sub-271,wave1
part2_UG_loss_f_red_F,271,02-24-2022,接受,-5.0,667.0,3.0,20,sub-271,wave1
part2_UG_loss_f_red_F,271,02-24-2022,拒绝,-9.0,742.0,3.0,21,sub-271,wave1
part2_UG_loss_f_red_F,271,02-24-2022,拒绝,-6.0,1590.0,3.0,22,sub-271,wave1
part2_UG_loss_f_red_F,271,02-24-2022,接受,-8.0,2982.0,3.0,23,sub-271,wave1
part2_UG_loss_f_red_F,271,02-24-2022,接受,-5.0,942.0,3.0,24,sub-271,wave1
part2_UG_loss_f_red_F,271,02-24-2022,接受,-7.0,918.0,3.0,25,sub-271,wave1
part2_UG_loss_f_red_F,271,02-24-2022,接受,-9.0,532.0,3.0,26,sub-271,wave1
part2_UG_loss_f_red_F,271,02-24-2022,接受,-8.0,343.0,3.0,27,sub-271,wave1
part2_UG_loss_f_red_F,271,02-24-2022,接受,-7.0,245.0,3.0,28,sub-271,wave1
part2_UG_loss_f_red_F,271,02-24-2022,接受,-5.0,705.0,3.0,29,sub-271,wave1
part2_UG_loss_f_red_F,271,02-24-2022,接受,-6.0,436.0,3.0,30,sub-271,wave1
part2_UG_loss_f_red_F,271,02-24-2022,接受,-7.0,109.0,3.0,31,sub-271,wave1
part2_UG_loss_f_red_F,271,02-24-2022,接受,-8.0,105.0,3.0,32,sub-271,wave1
part2_UG_loss_f_red_F,271,02-24-2022,接受,-6.0,13.0,3.0,33,sub-271,wave1
part2_UG_loss_f_red_F,271,02-24-2022,接受,-9.0,326.0,3.0,34,sub-271,wave1
part2_UG_loss_f_red_F,271,02-24-2022,接受,-5.0,110.0,3.0,35,sub-271,wave1
part2_UG_loss_f_red_F,271,02-24-2022,接受,-6.0,120.0,3.0,36,sub-271,wave1
part2_UG_loss_f_red_F,271,02-24-2022,接受,-9.0,4.0,3.0,37,sub-271,wave1
part2_UG_loss_f_red_F,271,02-24-2022,接受,-8.0,815.0,3.0,38,sub-271,wave1
part2_UG_loss_f_red_F,271,02-24-2022,接受,-5.0,198.0,3.0,39,sub-271,wave1
part2_UG_loss_f_red_F,271,02-24-2022,接受,-7.0,256.0,3.0,40,sub-271,wave1
part1_UG_gain_f_red_F,247,05-09-2021,拒绝,2.0,5668.0,1.0,1,sub-247,wave1
part1_UG_gain_f_red_F,247,05-09-2021,接受,4.0,3058.0,2.0,2,sub-247,wave1
part1_UG_gain_f_red_F,247,05-09-2021,接受,5.0,1422.0,3.0,3,sub-247,wave1
part1_UG_gain_f_red_F,247,05-09-2021,拒绝,1.0,2692.0,3.0,4,sub-247,wave1
part1_UG_gain_f_red_F,247,05-09-2021,拒绝,3.0,6590.0,4.0,5,sub-247,wave1
part1_UG_gain_f_red_F,247,05-09-2021,接受,4.0,2204.0,2.0,6,sub-247,wave1
part1_UG_gain_f_red_F,247,05-09-2021,接受,5.0,1744.0,3.0,7,sub-247,wave1
part1_UG_gain_f_red_F,247,05-09-2021,拒绝,2.0,2871.0,5.0,8,sub-247,wave1
part1_UG_gain_f_red_F,247,05-09-2021,拒绝,1.0,2287.0,5.0,9,sub-247,wave1
part1_UG_gain_f_red_F,247,05-09-2021,接受,3.0,5126.0,2.0,10,sub-247,wave1
part1_UG_gain_f_red_F,247,05-09-2021,拒绝,1.0,2601.0,5.0,11,sub-247,wave1
part1_UG_gain_f_red_F,247,05-09-2021,接受,4.0,1831.0,2.0,12,sub-247,wave1
part1_UG_gain_f_red_F,247,05-09-2021,接受,5.0,1074.0,3.0,13,sub-247,wave1
part1_UG_gain_f_red_F,247,05-09-2021,接受,3.0,1731.0,2.0,14,sub-247,wave1
part1_UG_gain_f_red_F,247,05-09-2021,拒绝,2.0,2288.0,3.0,15,sub-247,wave1
part1_UG_gain_f_red_F,247,05-09-2021,接受,3.0,3501.0,3.0,16,sub-247,wave1
part1_UG_gain_f_red_F,247,05-09-2021,接受,5.0,973.0,3.0,17,sub-247,wave1
part1_UG_gain_f_red_F,247,05-09-2021,拒绝,2.0,3337.0,4.0,18,sub-247,wave1
part1_UG_gain_f_red_F,247,05-09-2021,拒绝,1.0,1168.0,5.0,19,sub-247,wave1
part1_UG_gain_f_red_F,247,05-09-2021,接受,4.0,1187.0,4.0,20,sub-247,wave1
part1_UG_gain_f_red_F,247,05-09-2021,拒绝,2.0,1607.0,4.0,21,sub-247,wave1
part1_UG_gain_f_red_F,247,05-09-2021,接受,4.0,917.0,4.0,22,sub-247,wave1
part1_UG_gain_f_red_F,247,05-09-2021,拒绝,1.0,1277.0,5.0,23,sub-247,wave1
part1_UG_gain_f_red_F,247,05-09-2021,接受,3.0,3175.0,2.0,24,sub-247,wave1
part1_UG_gain_f_red_F,247,05-09-2021,接受,5.0,1066.0,3.0,25,sub-247,wave1
part1_UG_gain_f_red_F,247,05-09-2021,接受,4.0,905.0,2.0,26,sub-247,wave1
part1_UG_gain_f_red_F,247,05-09-2021,接受,3.0,1891.0,1.0,27,sub-247,wave1
part1_UG_gain_f_red_F,247,05-09-2021,接受,5.0,1120.0,4.0,28,sub-247,wave1
part1_UG_gain_f_red_F,247,05-09-2021,拒绝,1.0,1196.0,5.0,29,sub-247,wave1
part1_UG_gain_f_red_F,247,05-09-2021,拒绝,2.0,1285.0,4.0,30,sub-247,wave1
part1_UG_gain_f_red_F,247,05-09-2021,拒绝,1.0,1115.0,5.0,31,sub-247,wave1
part1_UG_gain_f_red_F,247,05-09-2021,接受,4.0,1655.0,4.0,32,sub-247,wave1
part1_UG_gain_f_red_F,247,05-09-2021,接受,3.0,1100.0,3.0,33,sub-247,wave1
part1_UG_gain_f_red_F,247,05-09-2021,拒绝,2.0,1078.0,4.0,34,sub-247,wave1
part1_UG_gain_f_red_F,247,05-09-2021,接受,5.0,880.0,3.0,35,sub-247,wave1
part1_UG_gain_f_red_F,247,05-09-2021,接受,4.0,1001.0,2.0,36,sub-247,wave1
part1_UG_gain_f_red_F,247,05-09-2021,接受,5.0,1567.0,4.0,37,sub-247,wave1
part1_UG_gain_f_red_F,247,05-09-2021,拒绝,2.0,3485.0,1.0,38,sub-247,wave1
part1_UG_gain_f_red_F,247,05-09-2021,拒绝,1.0,1004.0,1.0,39,sub-247,wave1
part1_UG_gain_f_red_F,247,05-09-2021,接受,3.0,952.0,4.0,40,sub-247,wave1
part2_UG_loss_f_red_F,247,05-09-2021,接受,-5.0,2344.0,1.0,1,sub-247,wave1
part2_UG_loss_f_red_F,247,05-09-2021,拒绝,-8.0,9108.0,1.0,2,sub-247,wave1
part2_UG_loss_f_red_F,247,05-09-2021,接受,-6.0,2214.0,2.0,3,sub-247,wave1
part2_UG_loss_f_red_F,247,05-09-2021,拒绝,-9.0,4164.0,4.0,4,sub-247,wave1
part2_UG_loss_f_red_F,247,05-09-2021,接受,-7.0,3445.0,2.0,5,sub-247,wave1
part2_UG_loss_f_red_F,247,05-09-2021,接受,-6.0,991.0,4.0,6,sub-247,wave1
part2_UG_loss_f_red_F,247,05-09-2021,接受,-5.0,1259.0,5.0,7,sub-247,wave1
part2_UG_loss_f_red_F,247,05-09-2021,拒绝,-9.0,3318.0,1.0,8,sub-247,wave1
part2_UG_loss_f_red_F,247,05-09-2021,接受,-7.0,11516.0,2.0,9,sub-247,wave1
part2_UG_loss_f_red_F,247,05-09-2021,拒绝,-8.0,6317.0,1.0,10,sub-247,wave1
part2_UG_loss_f_red_F,247,05-09-2021,拒绝,-8.0,2638.0,2.0,11,sub-247,wave1
part2_UG_loss_f_red_F,247,05-09-2021,接受,-5.0,887.0,5.0,12,sub-247,wave1
part2_UG_loss_f_red_F,247,05-09-2021,接受,-6.0,1138.0,4.0,13,sub-247,wave1
part2_UG_loss_f_red_F,247,05-09-2021,拒绝,-9.0,1133.0,1.0,14,sub-247,wave1
part2_UG_loss_f_red_F,247,05-09-2021,拒绝,-7.0,2962.0,2.0,15,sub-247,wave1
part2_UG_loss_f_red_F,247,05-09-2021,拒绝,-9.0,898.0,1.0,16,sub-247,wave1
part2_UG_loss_f_red_F,247,05-09-2021,拒绝,-6.0,2223.0,2.0,17,sub-247,wave1
part2_UG_loss_f_red_F,247,05-09-2021,拒绝,-8.0,1838.0,2.0,18,sub-247,wave1
part2_UG_loss_f_red_F,247,05-09-2021,拒绝,-7.0,1684.0,1.0,19,sub-247,wave1
part2_UG_loss_f_red_F,247,05-09-2021,接受,-5.0,3155.0,5.0,20,sub-247,wave1
part2_UG_loss_f_red_F,247,05-09-2021,接受,-6.0,1011.0,4.0,21,sub-247,wave1
part2_UG_loss_f_red_F,247,05-09-2021,拒绝,-7.0,1380.0,2.0,22,sub-247,wave1
part2_UG_loss_f_red_F,247,05-09-2021,接受,-5.0,1457.0,4.0,23,sub-247,wave1
part2_UG_loss_f_red_F,247,05-09-2021,拒绝,-9.0,1179.0,1.0,24,sub-247,wave1
part2_UG_loss_f_red_F,247,05-09-2021,拒绝,-8.0,938.0,2.0,25,sub-247,wave1
part2_UG_loss_f_red_F,247,05-09-2021,接受,-5.0,835.0,5.0,26,sub-247,wave1
part2_UG_loss_f_red_F,247,05-09-2021,接受,-6.0,1907.0,4.0,27,sub-247,wave1
part2_UG_loss_f_red_F,247,05-09-2021,接受,-7.0,2062.0,2.0,28,sub-247,wave1
part2_UG_loss_f_red_F,247,05-09-2021,拒绝,-9.0,2230.0,1.0,29,sub-247,wave1
part2_UG_loss_f_red_F,247,05-09-2021,拒绝,-8.0,1647.0,2.0,30,sub-247,wave1
part2_UG_loss_f_red_F,247,05-09-2021,接受,-5.0,849.0,4.0,31,sub-247,wave1
part2_UG_loss_f_red_F,247,05-09-2021,拒绝,-9.0,836.0,1.0,32,sub-247,wave1
part2_UG_loss_f_red_F,247,05-09-2021,拒绝,-8.0,2811.0,2.0,33,sub-247,wave1
part2_UG_loss_f_red_F,247,05-09-2021,拒绝,-7.0,1791.0,2.0,34,sub-247,wave1
part2_UG_loss_f_red_F,247,05-09-2021,接受,-6.0,1468.0,3.0,35,sub-247,wave1
part2_UG_loss_f_red_F,247,05-09-2021,拒绝,-8.0,2072.0,2.0,36,sub-247,wave1
part2_UG_loss_f_red_F,247,05-09-2021,拒绝,-7.0,1274.0,3.0,37,sub-247,wave1
part2_UG_loss_f_red_F,247,05-09-2021,拒绝,-6.0,1063.0,3.0,38,sub-247,wave1
part2_UG_loss_f_red_F,247,05-09-2021,接受,-5.0,928.0,5.0,39,sub-247,wave1
part2_UG_loss_f_red_F,247,05-09-2021,拒绝,-9.0,811.0,1.0,40,sub-247,wave1
part1_UG_loss_j_gray_J,215,08-21-2021,拒绝,-8.0,2508.0,2.0,1,sub-215,wave1
part1_UG_loss_j_gray_J,215,08-21-2021,接受,-5.0,1257.0,4.0,2,sub-215,wave1
part1_UG_loss_j_gray_J,215,08-21-2021,接受,-7.0,2190.0,3.0,3,sub-215,wave1
part1_UG_loss_j_gray_J,215,08-21-2021,拒绝,-9.0,1846.0,2.0,4,sub-215,wave1
part1_UG_loss_j_gray_J,215,08-21-2021,接受,-6.0,1678.0,3.0,5,sub-215,wave1
part1_UG_loss_j_gray_J,215,08-21-2021,拒绝,-9.0,1594.0,2.0,6,sub-215,wave1
part1_UG_loss_j_gray_J,215,08-21-2021,接受,-5.0,1085.0,4.0,7,sub-215,wave1
part1_UG_loss_j_gray_J,215,08-21-2021,拒绝,-8.0,2217.0,3.0,8,sub-215,wave1
part1_UG_loss_j_gray_J,215,08-21-2021,接受,-7.0,1985.0,2.0,9,sub-215,wave1
part1_UG_loss_j_gray_J,215,08-21-2021,接受,-6.0,1142.0,3.0,10,sub-215,wave1
part1_UG_loss_j_gray_J,215,08-21-2021,拒绝,-7.0,1846.0,2.0,11,sub-215,wave1
part1_UG_loss_j_gray_J,215,08-21-2021,接受,-5.0,889.0,4.0,12,sub-215,wave1
part1_UG_loss_j_gray_J,215,08-21-2021,拒绝,-8.0,2552.0,2.0,13,sub-215,wave1
part1_UG_loss_j_gray_J,215,08-21-2021,拒绝,-9.0,1061.0,2.0,14,sub-215,wave1
part1_UG_loss_j_gray_J,215,08-21-2021,接受,-6.0,1947.0,3.0,15,sub-215,wave1
part1_UG_loss_j_gray_J,215,08-21-2021,拒绝,-8.0,885.0,2.0,16,sub-215,wave1
part1_UG_loss_j_gray_J,215,08-21-2021,拒绝,-9.0,742.0,2.0,17,sub-215,wave1
part1_UG_loss_j_gray_J,215,08-21-2021,接受,-5.0,775.0,4.0,18,sub-215,wave1
part1_UG_loss_j_gray_J,215,08-21-2021,接受,-7.0,1162.0,3.0,19,sub-215,wave1
part1_UG_loss_j_gray_J,215,08-21-2021,接受,-6.0,834.0,3.0,20,sub-215,wave1
part1_UG_loss_j_gray_J,215,08-21-2021,接受,-5.0,668.0,4.0,21,sub-215,wave1
part1_UG_loss_j_gray_J,215,08-21-2021,接受,-6.0,1226.0,3.0,22,sub-215,wave1
part1_UG_loss_j_gray_J,215,08-21-2021,拒绝,-8.0,1572.0,2.0,23,sub-215,wave1
part1_UG_loss_j_gray_J,215,08-21-2021,拒绝,-9.0,698.0,2.0,24,sub-215,wave1
part1_UG_loss_j_gray_J,215,08-21-2021,拒绝,-7.0,1472.0,2.0,25,sub-215,wave1
part1_UG_loss_j_gray_J,215,08-21-2021,拒绝,-7.0,2083.0,2.0,26,sub-215,wave1
part1_UG_loss_j_gray_J,215,08-21-2021,接受,-6.0,1510.0,3.0,27,sub-215,wave1
part1_UG_loss_j_gray_J,215,08-21-2021,拒绝,-9.0,799.0,2.0,28,sub-215,wave1
part1_UG_loss_j_gray_J,215,08-21-2021,接受,-5.0,952.0,5.0,29,sub-215,wave1
part1_UG_loss_j_gray_J,215,08-21-2021,拒绝,-8.0,1165.0,2.0,30,sub-215,wave1
part1_UG_loss_j_gray_J,215,08-21-2021,拒绝,-9.0,1022.0,2.0,31,sub-215,wave1
part1_UG_loss_j_gray_J,215,08-21-2021,接受,-7.0,1400.0,3.0,32,sub-215,wave1
part1_UG_loss_j_gray_J,215,08-21-2021,接受,-6.0,1140.0,3.0,33,sub-215,wave1
part1_UG_loss_j_gray_J,215,08-21-2021,拒绝,-8.0,1475.0,2.0,34,sub-215,wave1
part1_UG_loss_j_gray_J,215,08-21-2021,接受,-5.0,2316.0,5.0,35,sub-215,wave1
part1_UG_loss_j_gray_J,215,08-21-2021,接受,-5.0,951.0,5.0,36,sub-215,wave1
part1_UG_loss_j_gray_J,215,08-21-2021,接受,-6.0,2728.0,3.0,37,sub-215,wave1
part1_UG_loss_j_gray_J,215,08-21-2021,拒绝,-9.0,1047.0,2.0,38,sub-215,wave1
part1_UG_loss_j_gray_J,215,08-21-2021,拒绝,-7.0,2433.0,2.0,39,sub-215,wave1
part1_UG_loss_j_gray_J,215,08-21-2021,拒绝,-8.0,1130.0,2.0,40,sub-215,wave1
part2_UG_gain_j_gray_J,215,08-21-2021,拒绝,2.0,2962.0,2.0,1,sub-215,wave1
part2_UG_gain_j_gray_J,215,08-21-2021,接受,4.0,955.0,3.0,2,sub-215,wave1
part2_UG_gain_j_gray_J,215,08-21-2021,拒绝,1.0,1260.0,1.0,3,sub-215,wave1
part2_UG_gain_j_gray_J,215,08-21-2021,接受,5.0,1050.0,5.0,4,sub-215,wave1
part2_UG_gain_j_gray_J,215,08-21-2021,接受,3.0,3261.0,2.0,5,sub-215,wave1
part2_UG_gain_j_gray_J,215,08-21-2021,接受,3.0,1580.0,2.0,6,sub-215,wave1
part2_UG_gain_j_gray_J,215,08-21-2021,接受,4.0,2101.0,2.0,7,sub-215,wave1
part2_UG_gain_j_gray_J,215,08-21-2021,拒绝,1.0,2326.0,1.0,8,sub-215,wave1
part2_UG_gain_j_gray_J,215,08-21-2021,接受,5.0,1532.0,5.0,9,sub-215,wave1
part2_UG_gain_j_gray_J,215,08-21-2021,接受,2.0,2518.0,2.0,10,sub-215,wave1
part2_UG_gain_j_gray_J,215,08-21-2021,拒绝,2.0,1663.0,2.0,11,sub-215,wave1
part2_UG_gain_j_gray_J,215,08-21-2021,拒绝,1.0,1110.0,1.0,12,sub-215,wave1
part2_UG_gain_j_gray_J,215,08-21-2021,接受,3.0,1163.0,2.0,13,sub-215,wave1
part2_UG_gain_j_gray_J,215,08-21-2021,接受,5.0,858.0,5.0,14,sub-215,wave1
part2_UG_gain_j_gray_J,215,08-21-2021,接受,4.0,960.0,3.0,15,sub-215,wave1
part2_UG_gain_j_gray_J,215,08-21-2021,拒绝,2.0,1348.0,2.0,16,sub-215,wave1
part2_UG_gain_j_gray_J,215,08-21-2021,拒绝,1.0,1651.0,1.0,17,sub-215,wave1
part2_UG_gain_j_gray_J,215,08-21-2021,接受,5.0,754.0,5.0,18,sub-215,wave1
part2_UG_gain_j_gray_J,215,08-21-2021,接受,3.0,2402.0,2.0,19,sub-215,wave1
part2_UG_gain_j_gray_J,215,08-21-2021,接受,4.0,807.0,3.0,20,sub-215,wave1
part2_UG_gain_j_gray_J,215,08-21-2021,接受,4.0,942.0,2.0,21,sub-215,wave1
part2_UG_gain_j_gray_J,215,08-21-2021,拒绝,2.0,1702.0,2.0,22,sub-215,wave1
part2_UG_gain_j_gray_J,215,08-21-2021,拒绝,1.0,993.0,1.0,23,sub-215,wave1
part2_UG_gain_j_gray_J,215,08-21-2021,接受,3.0,2906.0,2.0,24,sub-215,wave1
part2_UG_gain_j_gray_J,215,08-21-2021,接受,5.0,1685.0,5.0,25,sub-215,wave1
part2_UG_gain_j_gray_J,215,08-21-2021,拒绝,2.0,1168.0,2.0,26,sub-215,wave1
part2_UG_gain_j_gray_J,215,08-21-2021,接受,3.0,2105.0,2.0,27,sub-215,wave1
part2_UG_gain_j_gray_J,215,08-21-2021,接受,1.0,953.0,1.0,28,sub-215,wave1
part2_UG_gain_j_gray_J,215,08-21-2021,接受,5.0,1970.0,5.0,29,sub-215,wave1
part2_UG_gain_j_gray_J,215,08-21-2021,接受,4.0,1080.0,2.0,30,sub-215,wave1
part2_UG_gain_j_gray_J,215,08-21-2021,接受,4.0,1500.0,2.0,31,sub-215,wave1
part2_UG_gain_j_gray_J,215,08-21-2021,拒绝,1.0,1162.0,1.0,32,sub-215,wave1
part2_UG_gain_j_gray_J,215,08-21-2021,接受,3.0,1017.0,2.0,33,sub-215,wave1
part2_UG_gain_j_gray_J,215,08-21-2021,接受,5.0,927.0,5.0,34,sub-215,wave1
part2_UG_gain_j_gray_J,215,08-21-2021,拒绝,2.0,4490.0,2.0,35,sub-215,wave1
part2_UG_gain_j_gray_J,215,08-21-2021,接受,3.0,1222.0,2.0,36,sub-215,wave1
part2_UG_gain_j_gray_J,215,08-21-2021,接受,4.0,729.0,2.0,37,sub-215,wave1
part2_UG_gain_j_gray_J,215,08-21-2021,接受,2.0,797.0,2.0,38,sub-215,wave1
part2_UG_gain_j_gray_J,215,08-21-2021,接受,1.0,652.0,1.0,39,sub-215,wave1
part2_UG_gain_j_gray_J,215,08-21-2021,接受,5.0,790.0,5.0,40,sub-215,wave1
part1_UG_loss_j_gray_J,212,08-21-2021,接受,-6.0,2589.0,1.0,1,sub-212,wave1
part1_UG_loss_j_gray_J,212,08-21-2021,接受,-7.0,2604.0,3.0,2,sub-212,wave1
part1_UG_loss_j_gray_J,212,08-21-2021,接受,-5.0,3262.0,3.0,3,sub-212,wave1
part1_UG_loss_j_gray_J,212,08-21-2021,接受,-9.0,3081.0,3.0,4,sub-212,wave1
part1_UG_loss_j_gray_J,212,08-21-2021,接受,-8.0,2570.0,1.0,5,sub-212,wave1
part1_UG_loss_j_gray_J,212,08-21-2021,接受,-7.0,2927.0,1.0,6,sub-212,wave1
part1_UG_loss_j_gray_J,212,08-21-2021,接受,-9.0,2333.0,3.0,7,sub-212,wave1
part1_UG_loss_j_gray_J,212,08-21-2021,接受,-8.0,3489.0,1.0,8,sub-212,wave1
part1_UG_loss_j_gray_J,212,08-21-2021,接受,-5.0,1568.0,3.0,9,sub-212,wave1
part1_UG_loss_j_gray_J,212,08-21-2021,接受,-6.0,3778.0,2.0,10,sub-212,wave1
part1_UG_loss_j_gray_J,212,08-21-2021,接受,-7.0,1595.0,2.0,11,sub-212,wave1
part1_UG_loss_j_gray_J,212,08-21-2021,接受,-9.0,1893.0,3.0,12,sub-212,wave1
part1_UG_loss_j_gray_J,212,08-21-2021,接受,-8.0,952.0,1.0,13,sub-212,wave1
part1_UG_loss_j_gray_J,212,08-21-2021,接受,-5.0,1244.0,3.0,14,sub-212,wave1
part1_UG_loss_j_gray_J,212,08-21-2021,接受,-6.0,1562.0,2.0,15,sub-212,wave1
part1_UG_loss_j_gray_J,212,08-21-2021,接受,-8.0,1546.0,1.0,16,sub-212,wave1
part1_UG_loss_j_gray_J,212,08-21-2021,接受,-7.0,1343.0,1.0,17,sub-212,wave1
part1_UG_loss_j_gray_J,212,08-21-2021,接受,-5.0,1017.0,3.0,18,sub-212,wave1
part1_UG_loss_j_gray_J,212,08-21-2021,接受,-9.0,798.0,1.0,19,sub-212,wave1
part1_UG_loss_j_gray_J,212,08-21-2021,接受,-6.0,1240.0,2.0,20,sub-212,wave1
part1_UG_loss_j_gray_J,212,08-21-2021,接受,-6.0,1065.0,1.0,21,sub-212,wave1
part1_UG_loss_j_gray_J,212,08-21-2021,接受,-8.0,846.0,1.0,22,sub-212,wave1
part1_UG_loss_j_gray_J,212,08-21-2021,接受,-7.0,912.0,1.0,23,sub-212,wave1
part1_UG_loss_j_gray_J,212,08-21-2021,接受,-5.0,1638.0,3.0,24,sub-212,wave1
part1_UG_loss_j_gray_J,212,08-21-2021,接受,-9.0,721.0,1.0,25,sub-212,wave1
part1_UG_loss_j_gray_J,212,08-21-2021,接受,-9.0,593.0,1.0,26,sub-212,wave1
part1_UG_loss_j_gray_J,212,08-21-2021,接受,-7.0,794.0,1.0,27,sub-212,wave1
part1_UG_loss_j_gray_J,212,08-21-2021,接受,-6.0,637.0,1.0,28,sub-212,wave1
part1_UG_loss_j_gray_J,212,08-21-2021,接受,-5.0,1187.0,3.0,29,sub-212,wave1
part1_UG_loss_j_gray_J,212,08-21-2021,接受,-8.0,875.0,1.0,30,sub-212,wave1
part1_UG_loss_j_gray_J,212,08-21-2021,接受,-7.0,996.0,1.0,31,sub-212,wave1
part1_UG_loss_j_gray_J,212,08-21-2021,接受,-8.0,274.0,1.0,32,sub-212,wave1
part1_UG_loss_j_gray_J,212,08-21-2021,接受,-5.0,1080.0,3.0,33,sub-212,wave1
part1_UG_loss_j_gray_J,212,08-21-2021,接受,-9.0,908.0,1.0,34,sub-212,wave1
part1_UG_loss_j_gray_J,212,08-21-2021,接受,-6.0,1048.0,2.0,35,sub-212,wave1
part1_UG_loss_j_gray_J,212,08-21-2021,接受,-6.0,700.0,2.0,36,sub-212,wave1
part1_UG_loss_j_gray_J,212,08-21-2021,接受,-9.0,915.0,1.0,37,sub-212,wave1
part1_UG_loss_j_gray_J,212,08-21-2021,接受,-5.0,826.0,3.0,38,sub-212,wave1
part1_UG_loss_j_gray_J,212,08-21-2021,接受,-7.0,2120.0,1.0,39,sub-212,wave1
part1_UG_loss_j_gray_J,212,08-21-2021,接受,-8.0,1302.0,1.0,40,sub-212,wave1
part2_UG_gain_j_gray_J,212,08-21-2021,接受,2.0,2404.0,1.0,1,sub-212,wave1
part2_UG_gain_j_gray_J,212,08-21-2021,接受,1.0,1204.0,1.0,2,sub-212,wave1
part2_UG_gain_j_gray_J,212,08-21-2021,接受,5.0,820.0,3.0,3,sub-212,wave1
part2_UG_gain_j_gray_J,212,08-21-2021,接受,4.0,1324.0,3.0,4,sub-212,wave1
part2_UG_gain_j_gray_J,212,08-21-2021,接受,3.0,1136.0,2.0,5,sub-212,wave1
part2_UG_gain_j_gray_J,212,08-21-2021,接受,2.0,775.0,2.0,6,sub-212,wave1
part2_UG_gain_j_gray_J,212,08-21-2021,接受,1.0,581.0,1.0,7,sub-212,wave1
part2_UG_gain_j_gray_J,212,08-21-2021,接受,5.0,944.0,3.0,8,sub-212,wave1
